Sunspot positions and areas from observations by Galileo Galilei defined by Vokhmyanin, Arlt, and Zolotova (in Solar Physics 2020).

Method I: sunspot positions are defined according to the time of observation reported by the observer (Hor).

Draw - Number of drawing;
Place - Location of the observer;
YYYY - Year;

MM - Month;

DD - Day;

HH - UT Hour (Time of observation defined by means of Method I);

MI- Minute (Time of observation defined by means of Method I);
G_Har - Number of sunspot group according to numeration assigned by us in the Harriot’s observations (Sunspot positions and areas from observations by Thomas Harriot defined by Vokhmyanin, Arlt, and Zolotova, Solar Physics 2020, v. 295:39; https://doi.org/10.1007/s11207-020-01604-4);

G - Arbitrary number of sunspot group;

Sp - Arbitrary number of sunspot;

BBB.BB - Heliographic latitude. Southern latitudes are negative;

LLL.LL - Heliographic longitude in the Carrington rotation frame;
B0 - Heliographic latitude of apparent disk center;
L0 - Heliographic longitude of apparent disk center;

P - Position angle;
Rot - Rotation angle of solar image in x-y plane;

q - Parallactic angle;

Alt - Altitude;

Azm - Azimuth;
Area_w - Area of the whole sunspot in millionths of the solar hemisphere (msh);
Area_u - Area of umbra in millionths of the solar hemisphere (msh);
Area_p - Area of penumbra in millionths of the solar hemisphere (msh), negative values indicate that several umbrae have a common penumbra, e.g. -203 means that the given umbra shares a penumbra with umbra No.203;

alpha - Angular distance on the surface of the Sun from the center of the disk to the area-weighted position of the object;
Hor - Time of observation noted by the observer in hours after sunset;
HH_rise and MI_rise - Time of sunrise in UT Hour and Minute;
HH_set and MI_set - Time of sunset in UT Hour and Minute.




Draw	Place	YYYY	MM	DD	HH	MI	G_Har	G	Sp	BBB.BB	LLL.LL	B0	L0	P	Rot	q	Alt	Azm	Area_w	Area_u	Area_p	alpha	Hor	HH_rise	MI_rise	HH_set	MI_set	Comment
25	Villa delle Selve 	1612	8	20	7	37	161	30	226	13.92	53.44	7.06	73.43	18.48	63.8	-45.32	33.33	105.91	157	NaN	NaN	20.8	14			4	32	18	3	
25	Villa delle Selve 	1612	8	20	7	37	161	30	227	13.17	53.7	7.06	73.43	18.48	63.8	-45.32	33.33	105.91	27	NaN	NaN	20.35	14			4	32	18	3	
25	Villa delle Selve 	1612	8	20	7	37	160	31	195	14.92	78.51	7.06	73.43	18.48	63.8	-45.32	33.33	105.91	18	18	-235	9.4	14			4	32	18	3	
25	Villa delle Selve 	1612	8	20	7	37	160	31	196	12.19	75.26	7.06	73.43	18.48	63.8	-45.32	33.33	105.91	182	35	147	5.62	14			4	32	18	3	
25	Villa delle Selve 	1612	8	20	7	37	160	31	197	15.83	81.94	7.06	73.43	18.48	63.8	-45.32	33.33	105.91	129	129	-235	12.71	14			4	32	18	3	
25	Villa delle Selve 	1612	8	20	7	37	160	31	198	13.35	80.72	7.06	73.43	18.48	63.8	-45.32	33.33	105.91	128	128	-235	9.85	14			4	32	18	3	
25	Villa delle Selve 	1612	8	20	7	37	160	31	228	12.24	87.65	7.06	73.43	18.48	63.8	-45.32	33.33	105.91	37	37	-235	14.99	14			4	32	18	3	
25	Villa delle Selve 	1612	8	20	7	37	160	31	229	10.58	84.47	7.06	73.43	18.48	63.8	-45.32	33.33	105.91	30	30	-235	11.49	14			4	32	18	3	
25	Villa delle Selve 	1612	8	20	7	37	160	31	230	14.96	81.45	7.06	73.43	18.48	63.8	-45.32	33.33	105.91	29	29	-235	11.18	14			4	32	18	3	
25	Villa delle Selve 	1612	8	20	7	37	160	31	231	13.77	86.58	7.06	73.43	18.48	63.8	-45.32	33.33	105.91	105	105	-235	14.63	14			4	32	18	3	
25	Villa delle Selve 	1612	8	20	7	37	160	31	232	10.98	86.85	7.06	73.43	18.48	63.8	-45.32	33.33	105.91	6	6	-235	13.82	14			4	32	18	3	
25	Villa delle Selve 	1612	8	20	7	37	160	31	233	11.4	86	7.06	73.43	18.48	63.8	-45.32	33.33	105.91	22	22	-235	13.22	14			4	32	18	3	
25	Villa delle Selve 	1612	8	20	7	37	160	31	234	12.09	88.19	7.06	73.43	18.48	63.8	-45.32	33.33	105.91	5	5	-235	11.66	14			4	32	18	3	
25	Villa delle Selve 	1612	8	20	7	37	160	31	235	12.87	84.62	7.06	73.43	18.48	63.8	-45.32	33.33	105.91	2196	46	2150	12.73	14			4	32	18	3	This sunspot has a common penumbra with spots 195, 197, 198, 228-234, and 236.
25	Villa delle Selve 	1612	8	20	7	37	160	31	236	13.52	83.1	7.06	73.43	18.48	63.8	-45.32	33.33	105.91	19	19	-235	11.5	14			4	32	18	3	
25	Villa delle Selve 	1612	8	20	7	37	156	32	207	22.34	111.18	7.06	73.43	18.48	63.8	-45.32	33.33	105.91	166	35	131	39.44	14			4	32	18	3	
25	Villa delle Selve 	1612	8	20	7	37	156	32	208	29.27	101.66	7.06	73.43	18.48	63.8	-45.32	33.33	105.91	107	13	94	34.74	14			4	32	18	3	
25	Villa delle Selve 	1612	8	20	7	37	156	32	209	31.1	99.96	7.06	73.43	18.48	63.8	-45.32	33.33	105.91	201	69	132	34.71	14			4	32	18	3	
25	Villa delle Selve 	1612	8	20	7	37	156	32	210	31.97	97.16	7.06	73.43	18.48	63.8	-45.32	33.33	105.91	35	0	35	33.43	14			4	32	18	3	
25	Villa delle Selve 	1612	8	20	7	37	156	32	237	27.57	105.74	7.06	73.43	18.48	63.8	-45.32	33.33	105.91	164	25	139	36.97	14			4	32	18	3	
25	Villa delle Selve 	1612	8	20	7	37	156	32	238	22.1	109.51	7.06	73.43	18.48	63.8	-45.32	33.33	105.91	34	0	34	37.87	14			4	32	18	3	
25	Villa delle Selve 	1612	8	20	7	37	156	32	239	23.09	106.18	7.06	73.43	18.48	63.8	-45.32	33.33	105.91	103	14	89	35.36	14			4	32	18	3	
25	Villa delle Selve 	1612	8	20	7	37	156	32	240	25.18	105.89	7.06	73.43	18.48	63.8	-45.32	33.33	105.91	134	19	115	35.99	14			4	32	18	3	
25	Villa delle Selve 	1612	8	20	7	37	156	32	241	28.19	104.27	7.06	73.43	18.48	63.8	-45.32	33.33	105.91	175	6	169	36.13	14			4	32	18	3	
25	Villa delle Selve 	1612	8	20	7	37	155	33	242	13.21	141.19	7.06	73.43	18.48	63.8	-45.32	33.33	105.91	131	NaN	NaN	66.81	14			4	32	18	3	
25	Villa delle Selve 	1612	8	20	7	37	155	33	243	14.54	142.17	7.06	73.43	18.48	63.8	-45.32	33.33	105.91	83	NaN	NaN	67.72	14			4	32	18	3	
25	Villa delle Selve 	1612	8	20	7	37	155	33	244	14.51	139.25	7.06	73.43	18.48	63.8	-45.32	33.33	105.91	68	NaN	NaN	64.89	14			4	32	18	3	
25	Villa delle Selve 	1612	8	20	7	37	157	34	217	21.2	145.69	7.06	73.43	18.48	63.8	-45.32	33.33	105.91	253	NaN	NaN	70.95	14			4	32	18	3	
25	Villa delle Selve 	1612	8	20	7	37	159	35	218	-11.32	130.04	7.06	73.43	18.48	63.8	-45.32	33.33	105.91	99	NaN	NaN	59.24	14			4	32	18	3	
25	Villa delle Selve 	1612	8	20	7	37	159	35	219	-11.58	141.15	7.06	73.43	18.48	63.8	-45.32	33.33	105.91	239	NaN	NaN	69.89	14			4	32	18	3	
25	Villa delle Selve 	1612	8	20	7	37	158	36	221	-13.26	119.81	7.06	73.43	18.48	63.8	-45.32	33.33	105.91	132	NaN	NaN	50.34	14			4	32	18	3	
25	Villa delle Selve 	1612	8	20	7	37	164	37	222	5.44	8.38	7.06	73.43	18.48	63.8	-45.32	33.33	105.91	37	NaN	NaN	64.63	14			4	32	18	3	
25	Villa delle Selve 	1612	8	20	7	37	164	37	223	8.97	10.2	7.06	73.43	18.48	63.8	-45.32	33.33	105.91	489	NaN	NaN	62.57	14			4	32	18	3	
25	Villa delle Selve 	1612	8	20	7	37	164	37	224	11.59	10.66	7.06	73.43	18.48	63.8	-45.32	33.33	105.91	134	NaN	NaN	62	14			4	32	18	3	
																														
26	Villa delle Selve 	1612	8	21	8	36	162	29	187	25.9	32.12	7.09	59.68	18.81	58.68	-39.87	42.93	119.75	63	NaN	NaN	32.3	14			4	33	18	1	Image rotated 90 degrees.
26	Villa delle Selve 	1612	8	21	8	36	161	30	189	15.02	49.74	7.09	59.68	18.81	58.68	-39.87	42.93	119.75	56	NaN	NaN	12.57	14			4	33	18	1	
26	Villa delle Selve 	1612	8	21	8	36	161	30	191	15.16	58.21	7.09	59.68	18.81	58.68	-39.87	42.93	119.75	34	NaN	NaN	8.19	14			4	33	18	1	
26	Villa delle Selve 	1612	8	21	8	36	161	30	192	14.86	59.66	7.09	59.68	18.81	58.68	-39.87	42.93	119.75	56	NaN	NaN	7.77	14			4	33	18	1	
26	Villa delle Selve 	1612	8	21	8	36	161	30	225	15.46	53.71	7.09	59.68	18.81	58.68	-39.87	42.93	119.75	45	NaN	NaN	10.2	14			4	33	18	1	
26	Villa delle Selve 	1612	8	21	8	36	161	30	226	15.4	52.42	7.09	59.68	18.81	58.68	-39.87	42.93	119.75	21	NaN	NaN	10.94	14			4	33	18	1	
26	Villa delle Selve 	1612	8	21	8	36	161	30	227	15.27	51.18	7.09	59.68	18.81	58.68	-39.87	42.93	119.75	40	NaN	NaN	11.67	14			4	33	18	1	
26	Villa delle Selve 	1612	8	21	8	36	161	30	254	15.31	56.49	7.09	59.68	18.81	58.68	-39.87	42.93	119.75	48	NaN	NaN	8.79	14			4	33	18	1	
26	Villa delle Selve 	1612	8	21	8	36	160	31	195	12.13	75.8	7.09	59.68	18.81	58.68	-39.87	42.93	119.75	50	6	44	16.6	14			4	33	18	1	
26	Villa delle Selve 	1612	8	21	8	36	160	31	197	14.78	80.83	7.09	59.68	18.81	58.68	-39.87	42.93	119.75	59	59	-230	22.45	14			4	33	18	1	
26	Villa delle Selve 	1612	8	21	8	36	160	31	198	11.52	78.72	7.09	59.68	18.81	58.68	-39.87	42.93	119.75	130	130	-230	19.65	14			4	33	18	1	
26	Villa delle Selve 	1612	8	21	8	36	160	31	228	12.4	85.39	7.09	59.68	18.81	58.68	-39.87	42.93	119.75	41	41	-230	25.95	14			4	33	18	1	
26	Villa delle Selve 	1612	8	21	8	36	160	31	229	11.72	82.9	7.09	59.68	18.81	58.68	-39.87	42.93	119.75	43	43	-230	23.8	14			4	33	18	1	
26	Villa delle Selve 	1612	8	21	8	36	160	31	230	13.2	79.69	7.09	59.68	18.81	58.68	-39.87	42.93	119.75	1874	44	1830	20.81	14			4	33	18	1	This sunspot has a common penumbra with spots 197, 198, 228, 229, 231-233, and 255.
26	Villa delle Selve 	1612	8	21	8	36	160	31	231	12.93	83.91	7.09	59.68	18.81	58.68	-39.87	42.93	119.75	69	69	-230	24.78	14			4	33	18	1	
26	Villa delle Selve 	1612	8	21	8	36	160	31	232	11.03	85.37	7.09	59.68	18.81	58.68	-39.87	42.93	119.75	27	27	-230	25.17	14			4	33	18	1	
26	Villa delle Selve 	1612	8	21	8	36	160	31	233	10.96	84.13	7.09	59.68	18.81	58.68	-39.87	42.93	119.75	15	15	-230	24	14			4	33	18	1	
26	Villa delle Selve 	1612	8	21	8	36	160	31	255	14	77.31	7.09	59.68	18.81	58.68	-39.87	42.93	119.75	62	62	-230	18.84	14			4	33	18	1	
26	Villa delle Selve 	1612	8	21	8	36	156	32	207	19.06	108.29	7.09	59.68	18.81	58.68	-39.87	42.93	119.75	228	NaN	NaN	48.67	14			4	33	18	1	
26	Villa delle Selve 	1612	8	21	8	36	156	32	208	27.5	102.06	7.09	59.68	18.81	58.68	-39.87	42.93	119.75	141	NaN	NaN	44.99	14			4	33	18	1	
26	Villa delle Selve 	1612	8	21	8	36	156	32	209	28.86	101.17	7.09	59.68	18.81	58.68	-39.87	42.93	119.75	90	NaN	NaN	44.72	14			4	33	18	1	
26	Villa delle Selve 	1612	8	21	8	36	156	32	239	21.36	107.22	7.09	59.68	18.81	58.68	-39.87	42.93	119.75	158	NaN	NaN	48.02	14			4	33	18	1	
26	Villa delle Selve 	1612	8	21	8	36	159	35	218	-16.32	125.68	7.09	59.68	18.81	58.68	-39.87	42.93	119.75	221	NaN	NaN	69.35	14			4	33	18	1	
26	Villa delle Selve 	1612	8	21	8	36	158	36	221	-20.35	116.38	7.09	59.68	18.81	58.68	-39.87	42.93	119.75	174	NaN	NaN	62.1	14			4	33	18	1	
26	Villa delle Selve 	1612	8	21	8	36	164	37	222	11.36	6.62	7.09	59.68	18.81	58.68	-39.87	42.93	119.75	977	103	874	52.24	14			4	33	18	1	This sunspot has a common penumbra with spots 223 and 248-250.
26	Villa delle Selve 	1612	8	21	8	36	164	37	223	12.27	4.84	7.09	59.68	18.81	58.68	-39.87	42.93	119.75	28	28	-222	54.06	14			4	33	18	1	
26	Villa delle Selve 	1612	8	21	8	36	164	37	248	14.43	7.32	7.09	59.68	18.81	58.68	-39.87	42.93	119.75	14	14	-222	51.75	14			4	33	18	1	
26	Villa delle Selve 	1612	8	21	8	36	164	37	249	13.33	6.85	7.09	59.68	18.81	58.68	-39.87	42.93	119.75	10	10	-222	51.92	14			4	33	18	1	
26	Villa delle Selve 	1612	8	21	8	36	164	37	250	13.57	5.19	7.09	59.68	18.81	58.68	-39.87	42.93	119.75	18	18	-222	53.78	14			4	33	18	1	
26	Villa delle Selve 	1612	8	21	8	36	163	38	251	10.4	29.79	7.09	59.68	18.81	58.68	-39.87	42.93	119.75	152	26	126	29.53	14			4	33	18	1	
26	Villa delle Selve 	1612	8	21	8	36	163	38	252	10.58	25.68	7.09	59.68	18.81	58.68	-39.87	42.93	119.75	185	53	132	33.48	14			4	33	18	1	
26	Villa delle Selve 	1612	8	21	8	36	163	38	253	11.76	26.06	7.09	59.68	18.81	58.68	-39.87	42.93	119.75	32	0	32	33.35	14			4	33	18	1	
26	Villa delle Selve 	1612	8	21	8	36	165	39	245	-19.53	349.58	7.09	59.68	18.81	58.68	-39.87	42.93	119.75	219	NaN	NaN	73.91	14			4	33	18	1	
26	Villa delle Selve 	1612	8	21	8	36	165	39	246	-17.93	347.31	7.09	59.68	18.81	58.68	-39.87	42.93	119.75	623	NaN	NaN	75.64	14			4	33	18	1	
26	Villa delle Selve 	1612	8	21	8	36	165	39	247	-13.78	349.82	7.09	59.68	18.81	58.68	-39.87	42.93	119.75	310	NaN	NaN	72.39	14			4	33	18	1	
