YYYY MM DD HH MI T  Book_num Image_num     LO    BO W_limb E_limb X_diaa X_diab Y_dia spt_Xa spt_Xb spt_Y   CMD LLL.L BBB.B   N S  In  Ob Rdr D C
1771 05 27 11 13 1  book9 IMG_7530a.jpg  63.1  -0.9 042151 042407 02 16 10.58 01 17  6.58  -3.2  59.9 -16.7   o 0  MA   K CSJ b 0
1771 05 27 11 13 1  book9 IMG_7530a.jpg  63.1  -0.9 042151 042407 02 16 10.58 01 18  7.25  -1.9  61.2 -24.3   l 0  MA   K CSJ b 0
1771 05 27 11 13 1  book9 IMG_7530a.jpg  63.1  -0.9 042151 042407 02 16 10.58 01 18  7.65  -0.5  62.6 -28.9   k 0  MA   K CSJ b 0
1771 05 27 11 13 1  book9 IMG_7530a.jpg  63.1  -0.9 042151 042407 02 16 10.58 01 27  6.43 -12.3  50.8 -17.6   r 0  MA   K CSJ b 0
1771 05 27 11 13 1  book9 IMG_7530a.jpg  63.1  -0.9 042151 042407 02 16 10.58 01 28  7.12 -11.4  51.7 -25.5   1 1  MA   K CSJ b 0
1771 05 27 11 13 1  book9 IMG_7530a.jpg  63.1  -0.9 042151 042407 02 16 10.58 01 43  5.84 -28.5  34.6 -15.4   s 0  MA   K CSJ b 0
1771 05 27 11 13 1  book9 IMG_7530a.jpg  63.1  -0.9 042151 042407 02 16 10.58 01 53  5.12 -40.7  22.4 -10.2   t 0  MA   K CSJ b 0
1771 05 29 10 56 1  book9 IMG_7531a.jpg  36.8  -0.6 041219 041435 02 16 10.57 00 35  5.00  27.2  64.0  10.4   b 0  MA   K CSJ b 0
1771 05 29 10 56 1  book9 IMG_7531a.jpg  36.8  -0.6 041219 041435 02 16 10.57 00 40  4.76  22.0  58.8  11.7   v 0  MA   K CSJ b 0
1771 05 29 10 56 1  book9 IMG_7531a.jpg  36.8  -0.6 041219 041435 02 16 10.57 00 47  7.19  24.4  61.2 -15.5   n 0  MA   K CSJ b 0
1771 05 29 10 56 1  book9 IMG_7531a.jpg  36.8  -0.6 041219 041435 02 16 10.57 00 52  7.90  23.8  60.6 -24.6   l 0  MA   K CSJ b 0
1771 05 29 10 56 1  book9 IMG_7531a.jpg  36.8  -0.6 041219 041435 02 16 10.57 00 52  8.20  25.7  62.5 -28.1   k 0  MA   K CSJ b 0
1771 05 29 10 56 1  book9 IMG_7531a.jpg  36.8  -0.6 041219 041435 02 16 10.57 00 55  7.18  17.4  54.2 -17.4   o 0  MA   K CSJ b 0
1771 05 29 10 56 1  book9 IMG_7531a.jpg  36.8  -0.6 041219 041435 02 16 10.57 00 58  7.18  14.8  51.6 -18.2   r 0  MA   K CSJ b 0
1771 05 29 10 56 1  book9 IMG_7531a.jpg  36.8  -0.6 041219 041435 02 16 10.57 01 16  6.48  -2.9  33.9 -15.1   s 0  MA   K CSJ b 0
1771 05 29 10 56 1  book9 IMG_7531a.jpg  36.8  -0.6 041219 041435 02 16 10.57 01 26  5.86 -13.1  23.7 -11.0   t 0  MA   K CSJ b 0
1771 05 29 10 56 1  book9 IMG_7531a.jpg  36.8  -0.6 041219 041435 02 16 10.57 02 06  2.93 -73.8 323.0  10.4   c 0  MA   K CSJ b 0
1771 05 29 10 56 1  book9 IMG_7531a.jpg  36.8  -0.6 041219 041435 02 16 10.57 02 07  5.36 -59.2 337.6 -15.4   a 0  MA   K CSJ b 0
1771 05 29 10 56 1  book9 IMG_7531a.jpg  36.8  -0.6 041219 041435 02 16 10.57 02 14  5.09 -76.0 320.8 -14.1   d 0  MA   K CSJ b 0
1771 05 30 10 50 1  book9 IMG_7532a.jpg  23.6  -0.5 041059 041316 02 17 10.57 00 22  5.17  41.3  64.9  11.7   b 0  MA   S CSJ b 0
1771 05 30 10 50 1  book9 IMG_7532a.jpg  23.6  -0.5 041059 041316 02 17 10.57 00 25  4.94  37.5  61.1  13.5   4 1  MA   S CSJ b 0
1771 05 30 10 50 1  book9 IMG_7532a.jpg  23.6  -0.5 041059 041316 02 17 10.57 00 26  4.87  36.3  59.9  14.0   3 1  MA   S CSJ b 0
1771 05 30 10 50 1  book9 IMG_7532a.jpg  23.6  -0.5 041059 041316 02 17 10.57 00 26  5.13  36.8  60.4  11.2   v 0  MA   S CSJ b 0
1771 05 30 10 50 1  book9 IMG_7532a.jpg  23.6  -0.5 041059 041316 02 17 10.57 00 34  7.39  37.9  61.5 -14.4   n 0  MA   S CSJ b 0
1771 05 30 10 50 1  book9 IMG_7532a.jpg  23.6  -0.5 041059 041316 02 17 10.57 00 40  8.15  37.2  60.8 -24.3   l 0  MA   S CSJ b 0
1771 05 30 10 50 1  book9 IMG_7532a.jpg  23.6  -0.5 041059 041316 02 17 10.57 00 40  8.47  40.0  63.6 -28.0   k 0  MA   S CSJ b 0
1771 05 30 10 50 1  book9 IMG_7532a.jpg  23.6  -0.5 041059 041316 02 17 10.57 00 41  7.20  30.1  53.7 -14.1   o 0  MA   S CSJ b 0
1771 05 30 10 50 1  book9 IMG_7532a.jpg  23.6  -0.5 041059 041316 02 17 10.57 00 45  7.39  27.4  51.1 -17.1   r 0  MA   S CSJ b 0
1771 05 30 10 50 1  book9 IMG_7532a.jpg  23.6  -0.5 041059 041316 02 17 10.57 01 01  6.82  11.1  34.7 -14.9   s 0  MA   S CSJ b 0
1771 05 30 10 50 1  book9 IMG_7532a.jpg  23.6  -0.5 041059 041316 02 17 10.57 01 04  6.20   6.5  30.1  -9.0   2 1  MA   S CSJ b 0
1771 05 30 10 50 1  book9 IMG_7532a.jpg  23.6  -0.5 041059 041316 02 17 10.57 01 05  6.35   6.2  29.8 -10.8   1 1  MA   S CSJ b 0
1771 05 30 10 50 1  book9 IMG_7532a.jpg  23.6  -0.5 041059 041316 02 17 10.57 01 10  6.15   1.4  25.0  -9.9   t 0  MA   S CSJ b 0
1771 05 30 10 50 1  book9 IMG_7532a.jpg  23.6  -0.5 041059 041316 02 17 10.57 01 22  2.40 -22.6   1.0  27.5   e 0  MA   S CSJ b 0
1771 05 30 10 50 1  book9 IMG_7532a.jpg  23.6  -0.5 041059 041316 02 17 10.57 01 58  5.53 -44.7 338.9 -14.6   a 0  MA   S CSJ b 0
1771 05 30 10 50 1  book9 IMG_7532a.jpg  23.6  -0.5 041059 041316 02 17 10.57 01 59  3.05 -57.4 326.2  11.3   c 0  MA   S CSJ b 0
1771 05 30 10 50 1  book9 IMG_7532a.jpg  23.6  -0.5 041059 041316 02 17 10.57 02 09  5.12 -61.5 322.1 -12.7   d 0  MA   S CSJ b 0
1771 06 02 10 55 1  book9 IMG_7534.jpg  343.9  -0.2 042732 042948 02 16 10.53 00 09  7.85  85.4  69.3 -14.4   n 0  MA   K CSJ b 0
1771 06 02 10 55 1  book9 IMG_7534.jpg  343.9  -0.2 042732 042948 02 16 10.53 00 11  7.85  75.8  59.7 -14.9   o 0  MA   K CSJ b 0
1771 06 02 10 55 1  book9 IMG_7534.jpg  343.9  -0.2 042732 042948 02 16 10.53 00 13  7.97  72.7  56.5 -16.7   r 0  MA   K CSJ b 0
1771 06 02 10 55 1  book9 IMG_7534.jpg  343.9  -0.2 042732 042948 02 16 10.53 00 17  8.63  79.2  63.1 -25.0   l 0  MA   K CSJ b 0
1771 06 02 10 55 1  book9 IMG_7534.jpg  343.9  -0.2 042732 042948 02 16 10.53 00 21  7.48  52.9  36.8 -13.2   s 0  MA   K CSJ b 0
1771 06 02 10 55 1  book9 IMG_7534.jpg  343.9  -0.2 042732 042948 02 16 10.53 00 21  8.82  73.1  56.9 -28.2   k 0  MA   K CSJ b 0
1771 06 02 10 55 1  book9 IMG_7534.jpg  343.9  -0.2 042732 042948 02 16 10.53 00 26  7.07  44.1  28.0  -9.9   t 0  MA   K CSJ b 0
1771 06 02 10 55 1  book9 IMG_7534.jpg  343.9  -0.2 042732 042948 02 16 10.53 01 18  6.40  -5.1 338.8 -14.4   a 0  MA   K CSJ b 0
1771 06 02 10 55 1  book9 IMG_7534.jpg  343.9  -0.2 042732 042948 02 16 10.53 01 24  3.42 -19.3 324.5  16.0   f 0  MA   K CSJ b 0
1771 06 02 10 55 1  book9 IMG_7534.jpg  343.9  -0.2 042732 042948 02 16 10.53 01 25  3.83 -18.6 325.3  11.3   c 0  MA   K CSJ b 0
1771 06 02 10 55 1  book9 IMG_7534.jpg  343.9  -0.2 042732 042948 02 16 10.53 01 27  3.42 -22.0 321.9  15.3   g 0  MA   K CSJ b 0
1771 06 02 10 55 1  book9 IMG_7534.jpg  343.9  -0.2 042732 042948 02 16 10.53 01 35  5.98 -21.0 322.9 -13.7   d 0  MA   K CSJ b 0
1771 06 02 10 55 1  book9 IMG_7534.jpg  343.9  -0.2 042732 042948 02 16 10.53 01 57  2.51 -61.3 282.6  18.5   h 0  MA   K CSJ b 0
1771 06 02 10 55 1  book9 IMG_7534.jpg  343.9  -0.2 042732 042948 02 16 10.53 02 02  5.79 -51.1 292.8 -17.7   m 0  MA   K CSJ b 0
1771 06 02 10 55 1  book9 IMG_7534.jpg  343.9  -0.2 042732 042948 02 16 10.53 02 05  5.98 -55.7 288.1 -20.5   p 0  MA   K CSJ b 0
1771 06 03 11 02 1  book9 IMG_7535.jpg  330.6  -0.0 043822 044039 02 17 10.63 00 16  7.67  61.4  32.0 -13.6   s 0  MA   K CSJ b 0
1771 06 03 11 02 1  book9 IMG_7535.jpg  330.6  -0.0 043822 044039 02 17 10.63 00 17  7.22  55.9  26.5  -9.0   v 0  MA   K CSJ b 0
1771 06 03 11 02 1  book9 IMG_7535.jpg  330.6  -0.0 043822 044039 02 17 10.63 00 22  7.36  50.3  20.9 -11.6   t 0  MA   K CSJ b 0
1771 06 03 11 02 1  book9 IMG_7535.jpg  330.6  -0.0 043822 044039 02 17 10.63 01 05  6.84   7.3 337.8 -15.4   a 0  MA   K CSJ b 0
1771 06 03 11 02 1  book9 IMG_7535.jpg  330.6  -0.0 043822 044039 02 17 10.63 01 10  3.82  -5.5 325.1  15.4   f 0  MA   K CSJ b 0
1771 06 03 11 02 1  book9 IMG_7535.jpg  330.6  -0.0 043822 044039 02 17 10.63 01 11  4.09  -5.5 325.1  12.3   c 0  MA   K CSJ b 0
1771 06 03 11 02 1  book9 IMG_7535.jpg  330.6  -0.0 043822 044039 02 17 10.63 01 14  3.82  -8.8 321.7  14.5   g 0  MA   K CSJ b 0
1771 06 03 11 02 1  book9 IMG_7535.jpg  330.6  -0.0 043822 044039 02 17 10.63 01 22  6.19  -8.8 321.8 -12.1   d 0  MA   K CSJ b 0
1771 06 03 11 02 1  book9 IMG_7535.jpg  330.6  -0.0 043822 044039 02 17 10.63 01 50  2.65 -49.1 281.5  19.4   h 0  MA   K CSJ b 0
1771 06 03 11 02 1  book9 IMG_7535.jpg  330.6  -0.0 043822 044039 02 17 10.63 01 51  6.14 -36.1 294.4 -17.9   m 0  MA   K CSJ b 0
1771 06 03 11 02 1  book9 IMG_7535.jpg  330.6  -0.0 043822 044039 02 17 10.63 01 56  6.15 -41.9 288.6 -19.1   p 0  MA   K CSJ b 0
1771 06 03 11 02 1  book9 IMG_7535.jpg  330.6  -0.0 043822 044039 02 17 10.63 02 06  3.42 -65.5 265.0   7.6   q 0  MA   K CSJ b 0
1771 06 05 11 10 1  book9 IMG_7536.jpg  304.0   0.2 045447 045705 02 17 10.54 00 37  7.24  33.6 337.6 -14.5   a 0  MA   K CSJ b _
1771 06 05 11 10 1  book9 IMG_7536.jpg  304.0   0.2 045447 045705 02 17 10.54 00 42  4.64  20.8 324.8  12.3   c 0  MA   K CSJ b _
1771 06 05 11 10 1  book9 IMG_7536.jpg  304.0   0.2 045447 045705 02 17 10.54 00 52  6.84  18.3 322.3 -13.2   d 0  MA   K CSJ b _
1771 06 05 11 10 1  book9 IMG_7536.jpg  304.0   0.2 045447 045705 02 17 10.54 01 07  4.11  -1.9 302.2  12.9   x 0  MA   K CSJ b _
1771 06 05 11 10 1  book9 IMG_7536.jpg  304.0   0.2 045447 045705 02 17 10.54 01 29  3.15 -24.1 279.9  18.8   h 0  MA   K CSJ b _
1771 06 05 11 10 1  book9 IMG_7536.jpg  304.0   0.2 045447 045705 02 17 10.54 01 47  3.86 -37.9 266.1   7.4   q 0  MA   K CSJ b _
1771 06 05 11 10 1  book9 IMG_7536.jpg  304.0   0.2 045447 045705 02 17 10.54 02 07  3.15 -70.4 233.6  10.8   r 0  MA   K CSJ b _
1771 06 05 11 10 1  book9 IMG_7536.jpg  304.0   0.2 045447 045705 02 17 10.54 02 08  3.28 -71.1 232.9   9.2   u 0  MA   K CSJ b _
1771 06 06 10 59 1  book9 IMG_7536.jpg  290.9   0.3 044712 044930 02 18 10.50 00 25  7.55  48.7 339.5 -15.9   a 0  MA   K CSJ b 0
1771 06 06 10 59 1  book9 IMG_7536.jpg  290.9   0.3 044712 044930 02 18 10.50 00 28  4.87  35.0 325.9  12.3   c 0  MA   K CSJ b 0
1771 06 06 10 59 1  book9 IMG_7536.jpg  290.9   0.3 044712 044930 02 18 10.50 00 38  7.12  32.4 323.2 -13.7   d 0  MA   K CSJ b 0
1771 06 06 10 59 1  book9 IMG_7536.jpg  290.9   0.3 044712 044930 02 18 10.50 00 48  4.43  15.5 306.3  13.2   x 0  MA   K CSJ b 0
1771 06 06 10 59 1  book9 IMG_7536.jpg  290.9   0.3 044712 044930 02 18 10.50 00 52  4.43  12.0 302.9  12.4   y 0  MA   K CSJ b 0
1771 06 06 10 59 1  book9 IMG_7536.jpg  290.9   0.3 044712 044930 02 18 10.50 01 14  3.48  -9.0 281.8  18.4   h 0  MA   K CSJ b 0
1771 06 06 10 59 1  book9 IMG_7536.jpg  290.9   0.3 044712 044930 02 18 10.50 01 34  4.13 -23.9 267.0   7.4   q 0  MA   K CSJ b 0
1771 06 06 10 59 1  book9 IMG_7536.jpg  290.9   0.3 044712 044930 02 18 10.50 01 59  3.30 -53.8 237.1  11.3   r 0  MA   K CSJ b 0
1771 06 06 10 59 1  book9 IMG_7536.jpg  290.9   0.3 044712 044930 02 18 10.50 02 02  3.47 -56.7 234.2   8.9   u 0  MA   K CSJ b 0
1771 06 06 10 59 1  book9 IMG_7536.jpg  290.9   0.3 044712 044930 02 18 10.50 02 10  3.22 -74.6 216.3   9.9   v 0  MA   K CSJ b 0
1771 06 08 10 57 1  book9 IMG_7537.jpg  264.4   0.6 045254 045511 02 17 10.52 00 08  5.14  61.4 325.9  12.7   c 0  MA   K CSJ b 0
1771 06 08 10 57 1  book9 IMG_7537.jpg  264.4   0.6 045254 045511 02 17 10.52 00 16  7.37  58.9 323.3 -12.6   d 0  MA   K CSJ b 0
1771 06 08 10 57 1  book9 IMG_7537.jpg  264.4   0.6 045254 045511 02 17 10.52 00 21  4.81  42.7 307.1  14.0   x 0  MA   K CSJ b 0
1771 06 08 10 57 1  book9 IMG_7537.jpg  264.4   0.6 045254 045511 02 17 10.52 00 26  4.66  36.9 301.3  14.8   y 0  MA   K CSJ b 0
1771 06 08 10 57 1  book9 IMG_7537.jpg  264.4   0.6 045254 045511 02 17 10.52 00 46  4.03  16.4 280.9  18.0   h 0  MA   K CSJ b 0
1771 06 08 10 57 1  book9 IMG_7537.jpg  264.4   0.6 045254 045511 02 17 10.52 00 53  3.80   9.8 274.2  19.3   v 0  MA   K CSJ b 0
1771 06 08 10 57 1  book9 IMG_7537.jpg  264.4   0.6 045254 045511 02 17 10.52 00 57  3.71   6.0 270.5  19.5   z 0  MA   K CSJ b 0
1771 06 08 10 57 1  book9 IMG_7537.jpg  264.4   0.6 045254 045511 02 17 10.52 01 04  4.62   2.2 266.6   8.2   q 0  MA   K CSJ b 0
1771 06 08 10 57 1  book9 IMG_7537.jpg  264.4   0.6 045254 045511 02 17 10.52 01 37  3.81 -28.3 236.1  10.7   r 0  MA   K CSJ b 0
1771 06 08 10 57 1  book9 IMG_7537.jpg  264.4   0.6 045254 045511 02 17 10.52 01 39  4.00 -29.5 234.9   8.3   u 0  MA   K CSJ b 0
1771 06 08 10 57 1  book9 IMG_7537.jpg  264.4   0.6 045254 045511 02 17 10.52 01 57  2.90 -55.5 208.9  16.7   b 0  MA   K CSJ b 0
1771 06 08 10 57 1  book9 IMG_7537.jpg  264.4   0.6 045254 045511 02 17 10.52 01 58  3.47 -52.4 212.0  10.3   e 0  MA   K CSJ b 0
1771 06 08 10 57 1  book9 IMG_7537.jpg  264.4   0.6 045254 045511 02 17 10.52 02 02  2.90 -63.4 201.1  15.7   f 0  MA   K CSJ b 0
1771 06 08 10 57 1  book9 IMG_7537.jpg  264.4   0.6 045254 045511 02 17 10.52 02 03  2.65 -68.7 195.7  18.3   g 0  MA   K CSJ b 0
1771 06 09 11 13 1  book9 IMG_7537a.jpg 251.0   0.7 051310 051528 02 18 10.50 00 03  5.21  72.8 323.8  12.3   c 0  MA   K CSJ b 0
1771 06 09 11 13 1  book9 IMG_7537a.jpg 251.0   0.7 051310 051528 02 18 10.50 00 11  7.50  69.9 320.9 -13.7   d 0  MA   K CSJ b 0
1771 06 09 11 13 1  book9 IMG_7537a.jpg 251.0   0.7 051310 051528 02 18 10.50 00 13  4.89  53.4 304.5  14.3   y 0  MA   K CSJ b 0
1771 06 09 11 13 1  book9 IMG_7537a.jpg 251.0   0.7 051310 051528 02 18 10.50 00 14  4.67  52.0 303.0  16.5   x 1  MA   K CSJ b 0
1771 06 09 11 13 1  book9 IMG_7537a.jpg 251.0   0.7 051310 051528 02 18 10.50 00 17  4.80  47.9 299.0  14.6   k 0  MA   K CSJ b 0
1771 06 09 11 13 1  book9 IMG_7537a.jpg 251.0   0.7 051310 051528 02 18 10.50 00 33  4.24  29.5 280.6  18.0   h 0  MA   K CSJ b 0
1771 06 09 11 13 1  book9 IMG_7537a.jpg 251.0   0.7 051310 051528 02 18 10.50 00 33  4.80  30.2 281.2  11.8   l 0  MA   K CSJ b 0
1771 06 09 11 13 1  book9 IMG_7537a.jpg 251.0   0.7 051310 051528 02 18 10.50 00 40  4.02  22.5 273.5  19.2   v 0  MA   K CSJ b 0
1771 06 09 11 13 1  book9 IMG_7537a.jpg 251.0   0.7 051310 051528 02 18 10.50 00 45  3.92  17.7 268.7  19.4   z 0  MA   K CSJ b 0
1771 06 09 11 13 1  book9 IMG_7537a.jpg 251.0   0.7 051310 051528 02 18 10.50 00 50  5.00  15.1 266.2   6.7   q 0  MA   K CSJ b 0
1771 06 09 11 13 1  book9 IMG_7537a.jpg 251.0   0.7 051310 051528 02 18 10.50 01 25  4.10 -16.1 234.9  10.2   r 0  MA   K CSJ b 0
1771 06 09 11 13 1  book9 IMG_7537a.jpg 251.0   0.7 051310 051528 02 18 10.50 01 28  4.27 -18.2 232.9   7.8   u 0  MA   K CSJ b 0
1771 06 09 11 13 1  book9 IMG_7537a.jpg 251.0   0.7 051310 051528 02 18 10.50 01 50  3.08 -44.2 206.8  16.6   b 0  MA   K CSJ b 0
1771 06 09 11 13 1  book9 IMG_7537a.jpg 251.0   0.7 051310 051528 02 18 10.50 01 50  3.80 -40.3 210.7   8.8   e 0  MA   K CSJ b 0
1771 06 09 11 13 1  book9 IMG_7537a.jpg 251.0   0.7 051310 051528 02 18 10.50 01 57  2.95 -53.8 197.3  16.7   f 0  MA   K CSJ b 0
1771 06 09 11 13 1  book9 IMG_7537a.jpg 251.0   0.7 051310 051528 02 18 10.50 01 58  2.80 -56.6 194.5  18.2   g 0  MA   K CSJ b 0
1771 06 10 11 12 1  book9 IMG_7538.jpg  237.8   0.8 051551 051809 02 18 10.49 00 04  5.04  70.2 308.0  13.7   y 0  MA   K CSJ b 0
1771 06 10 11 12 1  book9 IMG_7538.jpg  237.8   0.8 051551 051809 02 18 10.49 00 06  4.91  65.6 303.4  14.8   k 0  MA   K CSJ b 0
1771 06 10 11 12 1  book9 IMG_7538.jpg  237.8   0.8 051551 051809 02 18 10.49 00 19  4.91  45.5 283.4  12.8   l 0  MA   K CSJ b 0
1771 06 10 11 12 1  book9 IMG_7538.jpg  237.8   0.8 051551 051809 02 18 10.49 00 22  4.52  41.8 279.6  16.6   h 0  MA   K CSJ b 0
1771 06 10 11 12 1  book9 IMG_7538.jpg  237.8   0.8 051551 051809 02 18 10.49 00 25  4.18  38.3 276.1  19.9   v 0  MA   K CSJ b 0
1771 06 10 11 12 1  book9 IMG_7538.jpg  237.8   0.8 051551 051809 02 18 10.49 00 29  4.22  33.8 271.7  18.7   4 1  MA   K CSJ b 0
1771 06 10 11 12 1  book9 IMG_7538.jpg  237.8   0.8 051551 051809 02 18 10.49 00 31  3.93  31.7 269.5  21.7   z 0  MA   K CSJ b 0
1771 06 10 11 12 1  book9 IMG_7538.jpg  237.8   0.8 051551 051809 02 18 10.49 00 32  4.22  30.7 268.5  18.2   3 1  MA   K CSJ b 0
1771 06 10 11 12 1  book9 IMG_7538.jpg  237.8   0.8 051551 051809 02 18 10.49 00 35  4.09  27.6 265.4  19.2   1 1  MA   K CSJ b 0
1771 06 10 11 12 1  book9 IMG_7538.jpg  237.8   0.8 051551 051809 02 18 10.49 00 36  4.25  26.7 264.5  17.2   2 1  MA   K CSJ b 0
1771 06 10 11 12 1  book9 IMG_7538.jpg  237.8   0.8 051551 051809 02 18 10.49 01 08  4.26  -1.4 236.4  11.6   r 0  MA   K CSJ b 0
1771 06 10 11 12 1  book9 IMG_7538.jpg  237.8   0.8 051551 051809 02 18 10.49 01 12  4.52  -4.1 233.7   8.1   u 0  MA   K CSJ b 0
1771 06 10 11 12 1  book9 IMG_7538.jpg  237.8   0.8 051551 051809 02 18 10.49 01 14  4.64  -5.5 232.4   6.4   5 1  MA   K CSJ b 0
1771 06 10 11 12 1  book9 IMG_7538.jpg  237.8   0.8 051551 051809 02 18 10.49 01 24  3.98 -15.5 222.3  11.8   m 0  MA   K CSJ b 0
1771 06 10 11 12 1  book9 IMG_7538.jpg  237.8   0.8 051551 051809 02 18 10.49 01 26  4.15 -16.7 221.1   9.6   n 0  MA   K CSJ b 0
1771 06 10 11 12 1  book9 IMG_7538.jpg  237.8   0.8 051551 051809 02 18 10.49 01 37  3.27 -29.8 208.0  17.3   b 0  MA   K CSJ b 0
1771 06 10 11 12 1  book9 IMG_7538.jpg  237.8   0.8 051551 051809 02 18 10.49 01 37  3.98 -26.9 210.9   9.5   e 0  MA   K CSJ b 0
1771 06 10 11 12 1  book9 IMG_7538.jpg  237.8   0.8 051551 051809 02 18 10.49 01 46  3.13 -39.5 198.3  17.2   f 0  MA   K CSJ b 0
1771 06 10 11 12 1  book9 IMG_7538.jpg  237.8   0.8 051551 051809 02 18 10.49 01 46  3.62 -36.9 200.9  11.8   o 0  MA   K CSJ b 0
1771 06 10 11 12 1  book9 IMG_7538.jpg  237.8   0.8 051551 051809 02 18 10.49 01 47  3.05 -41.0 196.8  17.9   g 0  MA   K CSJ b 0
1771 06 10 11 12 1  book9 IMG_7538.jpg  237.8   0.8 051551 051809 02 18 10.49 01 50  3.62 -41.1 196.7  11.1   p 0  MA   K CSJ b 0
1771 06 11 11 11 1  book9 IMG_7539.jpg  224.6   0.9 051903 052120 02 17 10.55 00 09  4.95  59.8 284.4  13.9   l 0  MA   K CSJ b 0
1771 06 11 11 11 1  book9 IMG_7539.jpg  224.6   0.9 051903 052120 02 17 10.55 00 14  4.24  52.6 277.1  21.0   v 0  MA   K CSJ b 0
1771 06 11 11 11 1  book9 IMG_7539.jpg  224.6   0.9 051903 052120 02 17 10.55 00 20  4.19  44.3 268.9  20.7   z 0  MA   K CSJ b 0
1771 06 11 11 11 1  book9 IMG_7539.jpg  224.6   0.9 051903 052120 02 17 10.55 00 53  4.63  11.6 236.2  10.4   r 0  MA   K CSJ b 0
1771 06 11 11 11 1  book9 IMG_7539.jpg  224.6   0.9 051903 052120 02 17 10.55 00 53  4.79  11.9 236.5   8.7   t 0  MA   K CSJ b 0
1771 06 11 11 11 1  book9 IMG_7539.jpg  224.6   0.9 051903 052120 02 17 10.55 00 55  4.79  10.2 234.8   8.3   u 0  MA   K CSJ b 0
1771 06 11 11 11 1  book9 IMG_7539.jpg  224.6   0.9 051903 052120 02 17 10.55 01 09  4.31  -2.5 222.1  11.2   m 0  MA   K CSJ b 0
1771 06 11 11 11 1  book9 IMG_7539.jpg  224.6   0.9 051903 052120 02 17 10.55 01 10  4.33  -3.3 221.3  10.8   n 0  MA   K CSJ b 0
1771 06 11 11 11 1  book9 IMG_7539.jpg  224.6   0.9 051903 052120 02 17 10.55 01 11  4.33  -4.2 220.4  10.6   s 0  MA   K CSJ b 0
1771 06 11 11 11 1  book9 IMG_7539.jpg  224.6   0.9 051903 052120 02 17 10.55 01 22  4.19 -13.7 210.8  10.3   e 0  MA   K CSJ b 0
1771 06 11 11 11 1  book9 IMG_7539.jpg  224.6   0.9 051903 052120 02 17 10.55 01 23  3.55 -16.5 208.0  17.1   b 0  MA   K CSJ b 0
1771 06 11 11 11 1  book9 IMG_7539.jpg  224.6   0.9 051903 052120 02 17 10.55 01 32  3.91 -23.3 201.3  11.6   o 0  MA   K CSJ b 0
1771 06 11 11 11 1  book9 IMG_7539.jpg  224.6   0.9 051903 052120 02 17 10.55 01 37  3.15 -31.0 193.5  19.0   g 0  MA   K CSJ b 0
1771 06 11 11 11 1  book9 IMG_7539.jpg  224.6   0.9 051903 052120 02 17 10.55 01 39  3.75 -30.3 194.3  12.1   p 0  MA   K CSJ b 0
1771 06 12 11 11 1  book9 IMG_7539a.jpg 211.3   1.1 052311 052529 02 18 10.51 00 07  4.26  65.3 276.6  21.4   v 0  MA   K CSJ b 0
1771 06 12 11 11 1  book9 IMG_7539a.jpg 211.3   1.1 052311 052529 02 18 10.51 00 08  4.95  61.8 273.1  13.5   l 1  MA   K CSJ b 0
1771 06 12 11 11 1  book9 IMG_7539a.jpg 211.3   1.1 052311 052529 02 18 10.51 00 11  4.26  57.6 268.9  20.8   z 0  MA   K CSJ b 0
1771 06 12 11 11 1  book9 IMG_7539a.jpg 211.3   1.1 052311 052529 02 18 10.51 00 37  4.52  26.2 237.6  14.0   m 1  MA   K CSJ b 0
1771 06 12 11 11 1  book9 IMG_7539a.jpg 211.3   1.1 052311 052529 02 18 10.51 00 37  4.71  26.4 237.8  11.9   n 1  MA   K CSJ b 0
1771 06 12 11 11 1  book9 IMG_7539a.jpg 211.3   1.1 052311 052529 02 18 10.51 00 39  4.83  24.7 236.1  10.3   r 0  MA   K CSJ b 0
1771 06 12 11 11 1  book9 IMG_7539a.jpg 211.3   1.1 052311 052529 02 18 10.51 00 39  4.83  24.7 236.1  10.3   s 1  MA   K CSJ b 0
1771 06 12 11 11 1  book9 IMG_7539a.jpg 211.3   1.1 052311 052529 02 18 10.51 00 39  5.12  25.2 236.5   7.2   t 0  MA   K CSJ b 0
1771 06 12 11 11 1  book9 IMG_7539a.jpg 211.3   1.1 052311 052529 02 18 10.51 00 40  5.12  24.3 235.6   7.0   u 0  MA   K CSJ b 0
1771 06 12 11 11 1  book9 IMG_7539a.jpg 211.3   1.1 052311 052529 02 18 10.51 01 07  4.44  -0.1 211.3  10.1   e 0  MA   K CSJ b 0
1771 06 12 11 11 1  book9 IMG_7539a.jpg 211.3   1.1 052311 052529 02 18 10.51 01 10  3.67  -4.3 207.0  18.1   b 0  MA   K CSJ b 0
1771 06 12 11 11 1  book9 IMG_7539a.jpg 211.3   1.1 052311 052529 02 18 10.51 01 18  4.17  -9.8 201.5  11.3   o 0  MA   K CSJ b 0
1771 06 12 11 11 1  book9 IMG_7539a.jpg 211.3   1.1 052311 052529 02 18 10.51 01 25  3.34 -18.3 193.0  19.3   g 0  MA   K CSJ b 0
1771 06 12 11 11 1  book9 IMG_7539a.jpg 211.3   1.1 052311 052529 02 18 10.51 01 28  3.93 -19.0 192.3  12.2   p 0  MA   K CSJ b 0
