YYYY MM DD HH MI T    L0    B0   CMD LLL.L BBB.B M Q SS GROUP    MEASURER   MOD_L MOD_B SIGMA DELTA WSA
1871 06 02 12 00 0   -.-   -.-  99.9 275.0  20.6 O 1  - 1857     diercke      -.-   -.-  -.-   -.-   73
1871 05 28 12 00 0   -.-   -.-  99.9 343.9  22.3 O 1  - 1865     diercke      -.-   -.-  -.-   -.-  210
1871 06 02 12 00 0   -.-   -.-  99.9 276.1  21.5 O 1  - 1857     diercke      -.-   -.-  -.-   -.-   18
1871 06 11 12 00 0   -.-   -.-  99.9 155.2  22.0 O 1  - 1848     diercke      -.-   -.-  -.-   -.-   22
1871 06 02 12 00 0   -.-   -.-  99.9 276.9  22.6 O 1  - 1857     diercke      -.-   -.-  -.-   -.-   19
1871 05 27 12 00 0   -.-   -.-  99.9 358.1  24.5 O 1  - 1866     diercke      -.-   -.-  -.-   -.-  112
1871 06 11 12 00 0   -.-   -.-  99.9 152.3  24.3 O 1  - 1848     diercke      -.-   -.-  -.-   -.-   28
1871 06 03 12 00 0   -.-   -.-  99.9 252.2  24.2 O 1  - 1856     diercke      -.-   -.-  -.-   -.-   30
1871 06 18 12 00 0   -.-   -.-  99.9  67.4  26.0 O 1  - 1843     diercke      -.-   -.-  -.-   -.-  616
1871 06 03 12 00 0   -.-   -.-  99.9 261.0  24.7 O 1  - 1856     diercke      -.-   -.-  -.-   -.-   53
1871 06 03 12 00 0   -.-   -.-  99.9 256.5  24.6 O 1  - 1856     diercke      -.-   -.-  -.-   -.-   16
1871 06 03 12 00 0   -.-   -.-  99.9 257.9  25.0 O 1  - 1856     diercke      -.-   -.-  -.-   -.-   25
1871 06 03 12 00 0   -.-   -.-  99.9 255.1  25.2 O 1  - 1856     diercke      -.-   -.-  -.-   -.-   36
1871 06 11 12 00 0   -.-   -.-  99.9 149.0  25.5 O 1  - 1848     diercke      -.-   -.-  -.-   -.-   42
1871 05 29 12 00 0   -.-   -.-  99.9 323.4  26.8 O 1  - 1863     diercke      -.-   -.-  -.-   -.-   80
1871 05 31 12 00 0   -.-   -.-  99.9 298.4  26.5 O 1  - 1858     diercke      -.-   -.-  -.-   -.-   35
1871 05 29 12 00 0   -.-   -.-  99.9 335.0  32.7 O 1  - 1864     diercke      -.-   -.-  -.-   -.-  140
1871 06 17 12 00 0   -.-   -.-  99.9  75.8  37.1 O 1  - 1844     diercke      -.-   -.-  -.-   -.-   63
1871 07 16 12 00 0   -.-   -.-  99.9  50.1 -26.6 O 1  - 1870     diercke      -.-   -.-  -.-   -.- 2503
1871 07 02 12 00 0   -.-   -.-  99.9 241.7 -26.0 O 1  - 1883     diercke      -.-   -.-  -.-   -.-   33
1871 07 09 12 00 0   -.-   -.-  99.9 143.2 -25.2 O 1  - 1877     diercke      -.-   -.-  -.-   -.-   26
1871 07 09 12 00 0   -.-   -.-  99.9 147.1 -24.7 O 1  - 1877     diercke      -.-   -.-  -.-   -.-   42
1871 07 02 12 00 0   -.-   -.-  99.9 240.9 -24.6 O 1  - 1883     diercke      -.-   -.-  -.-   -.-   40
1871 07 09 12 00 0   -.-   -.-  99.9 148.5 -24.5 O 1  - 1877     diercke      -.-   -.-  -.-   -.-   17
1871 07 09 12 00 0   -.-   -.-  99.9 144.6 -23.7 O 1  - 1877     diercke      -.-   -.-  -.-   -.-   18
1871 07 09 12 00 0   -.-   -.-  99.9 141.0 -23.4 O 1  - 1877     diercke      -.-   -.-  -.-   -.-   31
1871 06 30 12 00 0   -.-   -.-  99.9 262.0 -22.9 O 1  - 1885     diercke      -.-   -.-  -.-   -.-   42
1871 06 30 12 00 0   -.-   -.-  99.9 259.5 -22.8 O 1  - 1885     diercke      -.-   -.-  -.-   -.-   52
1871 06 30 12 00 0   -.-   -.-  99.9 264.4 -22.4 O 1  - 1885     diercke      -.-   -.-  -.-   -.-   40
1871 06 30 12 00 0   -.-   -.-  99.9 266.8 -22.1 O 1  - 1885     diercke      -.-   -.-  -.-   -.-   12
1871 07 01 12 00 0   -.-   -.-  99.9 254.4 -21.8 O 1  - 1884     diercke      -.-   -.-  -.-   -.-    9
1871 06 30 12 00 0   -.-   -.-  99.9 267.9 -21.6 O 1  - 1885     diercke      -.-   -.-  -.-   -.-   15
1871 06 30 12 00 0   -.-   -.-  99.9 269.2 -21.3 O 1  - 1885     diercke      -.-   -.-  -.-   -.-   60
1871 07 04 12 00 0   -.-   -.-  99.9 221.0 -21.0 O 1  - 1881     diercke      -.-   -.-  -.-   -.-    6
1871 06 30 12 00 0   -.-   -.-  99.9 267.5 -20.7 O 1  - 1885     diercke      -.-   -.-  -.-   -.-   16
1871 07 04 12 00 0   -.-   -.-  99.9 217.2 -18.6 O 1  - 1881     diercke      -.-   -.-  -.-   -.-   21
1871 07 04 12 00 0   -.-   -.-  99.9 215.2 -18.6 O 1  - 1881     diercke      -.-   -.-  -.-   -.-   22
1871 07 04 12 00 0   -.-   -.-  99.9 212.8 -18.7 O 1  - 1881     diercke      -.-   -.-  -.-   -.-   15
1871 07 04 12 00 0   -.-   -.-  99.9 208.0 -18.5 O 1  - 1881     diercke      -.-   -.-  -.-   -.-   26
1871 07 16 12 00 0   -.-   -.-  99.9  58.3 -18.1 O 1  - 1871     diercke      -.-   -.-  -.-   -.-   27
1871 07 04 12 00 0   -.-   -.-  99.9 211.3 -17.8 O 1  - 1881     diercke      -.-   -.-  -.-   -.-   30
1871 07 04 12 00 0   -.-   -.-  99.9 213.8 -17.8 O 1  - 1881     diercke      -.-   -.-  -.-   -.-   23
1871 07 08 12 00 0   -.-   -.-  99.9 152.3 -17.2 O 1  - 1878     diercke      -.-   -.-  -.-   -.-   39
1871 07 08 12 00 0   -.-   -.-  99.9 155.4 -13.4 O 1  - 1878     diercke      -.-   -.-  -.-   -.-   18
1871 07 06 12 00 0   -.-   -.-  99.9 187.1 -12.1 O 1  - 1880     diercke      -.-   -.-  -.-   -.-  272
1871 07 07 12 00 0   -.-   -.-  99.9 174.8 -11.8 O 1  - 1879     diercke      -.-   -.-  -.-   -.-   38
1871 07 08 12 00 0   -.-   -.-  99.9 156.1 -11.4 O 1  - 1878     diercke      -.-   -.-  -.-   -.-   38
1871 07 03 12 00 0   -.-   -.-  99.9 227.4  -9.4 O 1  - 1882     diercke      -.-   -.-  -.-   -.-   24
1871 07 03 12 00 0   -.-   -.-  99.9 226.0  -9.4 O 1  - 1882     diercke      -.-   -.-  -.-   -.-   40
1871 07 03 12 00 0   -.-   -.-  99.9 218.5  -8.8 O 1  - 1882     diercke      -.-   -.-  -.-   -.-   22
1871 07 03 12 00 0   -.-   -.-  99.9 221.9  -8.6 O 1  - 1882     diercke      -.-   -.-  -.-   -.-   17
1871 07 03 12 00 0   -.-   -.-  99.9 224.3  -8.5 O 1  - 1882     diercke      -.-   -.-  -.-   -.-   18
1871 07 03 12 00 0   -.-   -.-  99.9 220.9  -8.4 O 1  - 1882     diercke      -.-   -.-  -.-   -.-   18
1871 07 03 12 00 0   -.-   -.-  99.9 223.5  -7.7 O 1  - 1882     diercke      -.-   -.-  -.-   -.-   19
1871 07 01 12 00 0   -.-   -.-  99.9 250.5  -7.1 O 1  - 1886     diercke      -.-   -.-  -.-   -.-   66
1871 07 03 12 00 0   -.-   -.-  99.9 222.2  -7.3 O 1  - 1882     diercke      -.-   -.-  -.-   -.-   22
1871 07 03 12 00 0   -.-   -.-  99.9 220.9  -7.2 O 1  - 1882     diercke      -.-   -.-  -.-   -.-   30
1871 07 01 12 00 0   -.-   -.-  99.9 249.1  -7.0 O 1  - 1886     diercke      -.-   -.-  -.-   -.-   23
1871 07 01 12 00 0   -.-   -.-  99.9 244.3  -6.5 O 1  - 1886     diercke      -.-   -.-  -.-   -.-   31
1871 07 01 12 00 0   -.-   -.-  99.9 246.1  -6.0 O 1  - 1886     diercke      -.-   -.-  -.-   -.-   70
1871 07 01 12 00 0   -.-   -.-  99.9 247.6  -6.0 O 1  - 1886     diercke      -.-   -.-  -.-   -.-   18
1871 07 01 12 00 0   -.-   -.-  99.9 249.5  -5.5 O 1  - 1886     diercke      -.-   -.-  -.-   -.-    9
1871 07 01 12 00 0   -.-   -.-  99.9 244.1  -4.9 O 1  - 1886     diercke      -.-   -.-  -.-   -.-   18
1871 06 30 12 00 0   -.-   -.-  99.9 260.1   1.6 O 1  - 1888     diercke      -.-   -.-  -.-   -.-   19
1871 06 30 12 00 0   -.-   -.-  99.9 262.7   2.2 O 1  - 1888     diercke      -.-   -.-  -.-   -.-   31
1871 06 30 12 00 0   -.-   -.-  99.9 258.2   2.4 O 1  - 1888     diercke      -.-   -.-  -.-   -.-   29
1871 06 30 12 00 0   -.-   -.-  99.9 259.6   3.4 O 1  - 1888     diercke      -.-   -.-  -.-   -.-   37
1871 06 28 12 00 0   -.-   -.-  99.9 284.8   4.4 O 1  - 1889     diercke      -.-   -.-  -.-   -.-   28
1871 06 28 12 00 0   -.-   -.-  99.9 288.1   5.5 O 1  - 1889     diercke      -.-   -.-  -.-   -.-   26
1871 07 08 12 00 0   -.-   -.-  99.9 165.9  11.8 O 1  - 1876     diercke      -.-   -.-  -.-   -.- 1368
1871 07 09 12 00 0   -.-   -.-  99.9 142.0   8.7 O 1  - 1874     diercke      -.-   -.-  -.-   -.-  322
1871 07 08 12 00 0   -.-   -.-  99.9 159.2   8.6 O 1  - 1876     diercke      -.-   -.-  -.-   -.-   97
1871 06 27 12 00 0   -.-   -.-  99.9 303.7  11.5 O 1  - 1891     diercke      -.-   -.-  -.-   -.-  920
1871 07 08 12 00 0   -.-   -.-  99.9 162.1  10.2 O 1  - 1876     diercke      -.-   -.-  -.-   -.-  207
1871 07 01 12 00 0   -.-   -.-  99.9 258.0   9.7 O 1  - 1887     diercke      -.-   -.-  -.-   -.-   40
1871 07 08 12 00 0   -.-   -.-  99.9 158.7  11.1 O 1  - 1876     diercke      -.-   -.-  -.-   -.-  242
1871 07 01 12 00 0   -.-   -.-  99.9 255.9  11.5 O 1  - 1887     diercke      -.-   -.-  -.-   -.-   47
1871 07 13 12 00 0   -.-   -.-  99.9  94.1  12.5 O 1  - 1873     diercke      -.-   -.-  -.-   -.-   42
1871 06 27 12 00 0   -.-   -.-  99.9 300.6  13.4 O 1  - 1891     diercke      -.-   -.-  -.-   -.-   27
1871 07 01 12 00 0   -.-   -.-  99.9 252.9  13.5 O 1  - 1887     diercke      -.-   -.-  -.-   -.-   48
1871 07 08 12 00 0   -.-   -.-  99.9 153.2  14.4 O 1  - 1875     diercke      -.-   -.-  -.-   -.-   67
1871 07 13 12 00 0   -.-   -.-  99.9  87.9  15.1 O 1  - 1873     diercke      -.-   -.-  -.-   -.-   30
1871 07 19 12 00 0   -.-   -.-  99.9  17.5  16.3 O 1  - 1868     diercke      -.-   -.-  -.-   -.-   29
1871 07 19 12 00 0   -.-   -.-  99.9  15.0  17.2 O 1  - 1868     diercke      -.-   -.-  -.-   -.-   29
1871 07 15 12 00 0   -.-   -.-  99.9  55.4  18.0 O 1  - 1872     diercke      -.-   -.-  -.-   -.-   34
1871 07 19 12 00 0   -.-   -.-  99.9   9.6  18.5 O 1  - 1868     diercke      -.-   -.-  -.-   -.-   54
1871 07 15 12 00 0   -.-   -.-  99.9  60.2  19.0 O 1  - 1872     diercke      -.-   -.-  -.-   -.-   56
1871 07 15 12 00 0   -.-   -.-  99.9  65.5  20.2 O 1  - 1872     diercke      -.-   -.-  -.-   -.-  289
1871 07 19 12 00 0   -.-   -.-  99.9  15.0  19.4 O 1  - 1868     diercke      -.-   -.-  -.-   -.-   20
1871 06 28 12 00 0   -.-   -.-  99.9 287.1  20.0 O 1  - 1890     diercke      -.-   -.-  -.-   -.-   59
1871 07 15 12 00 0   -.-   -.-  99.9  62.3  20.5 O 1  - 1872     diercke      -.-   -.-  -.-   -.-   52
1871 06 25 12 00 0   -.-   -.-  99.9 333.2  21.7 O 1  - 1892     diercke      -.-   -.-  -.-   -.-  341
1871 07 17 12 00 0   -.-   -.-  99.9  37.3  21.5 O 1  - 1869     diercke      -.-   -.-  -.-   -.-  357
1871 06 28 12 00 0   -.-   -.-  99.9 288.6  21.5 O 1  - 1890     diercke      -.-   -.-  -.-   -.-   24
1871 07 29 12 00 0   -.-   -.-  99.9 237.7 -27.2 O 1  - 1907     diercke      -.-   -.-  -.-   -.-   37
1871 08 13 12 00 0   -.-   -.-  99.9  38.2 -24.7 O 1  - 1895     diercke      -.-   -.-  -.-   -.-   53
1871 07 22 12 00 0   -.-   -.-  99.9 337.7 -19.9 O 1  - 1918     diercke      -.-   -.-  -.-   -.-  309
1871 07 23 12 00 0   -.-   -.-  99.9 317.3 -20.5 O 1  - 1917     diercke      -.-   -.-  -.-   -.-   23
1871 07 23 12 00 0   -.-   -.-  99.9 316.1 -20.6 O 1  - 1917     diercke      -.-   -.-  -.-   -.-   11
1871 07 23 12 00 0   -.-   -.-  99.9 318.8 -20.2 O 1  - 1917     diercke      -.-   -.-  -.-   -.-   18
1871 07 24 12 00 0   -.-   -.-  99.9 307.6 -19.4 O 1  - 1916     diercke      -.-   -.-  -.-   -.-   48
1871 07 23 12 00 0   -.-   -.-  99.9 318.2 -18.8 O 1  - 1917     diercke      -.-   -.-  -.-   -.-   25
1871 07 24 12 00 0   -.-   -.-  99.9 302.1 -18.6 O 1  - 1916     diercke      -.-   -.-  -.-   -.-   38
1871 07 23 12 00 0   -.-   -.-  99.9 319.3 -18.2 O 1  - 1917     diercke      -.-   -.-  -.-   -.-   17
1871 08 03 12 00 0   -.-   -.-  99.9 171.3 -17.6 O 1  - 1905     diercke      -.-   -.-  -.-   -.-   17
1871 07 21 12 00 0   -.-   -.-  99.9 349.1 -16.6 O 1  - 1919     diercke      -.-   -.-  -.-   -.-   29
1871 07 23 12 00 0   -.-   -.-  99.9 312.4 -16.6 O 1  - 1917     diercke      -.-   -.-  -.-   -.-   33
1871 07 21 12 00 0   -.-   -.-  99.9 347.8 -16.0 O 1  - 1919     diercke      -.-   -.-  -.-   -.-   34
1871 08 08 12 00 0   -.-   -.-  99.9 108.5 -15.8 O 1  - 1900     diercke      -.-   -.-  -.-   -.-   39
1871 07 21 12 00 0   -.-   -.-  99.9 350.5 -15.7 O 1  - 1919     diercke      -.-   -.-  -.-   -.-   28
1871 08 08 12 00 0   -.-   -.-  99.9 110.9 -14.6 O 1  - 1900     diercke      -.-   -.-  -.-   -.-  238
1871 08 06 12 00 0   -.-   -.-  99.9 128.1 -14.9 O 1  - 1901     diercke      -.-   -.-  -.-   -.-   34
1871 07 21 12 00 0   -.-   -.-  99.9 345.4 -15.0 O 1  - 1919     diercke      -.-   -.-  -.-   -.-   10
1871 07 21 12 00 0   -.-   -.-  99.9 347.0 -14.2 O 1  - 1919     diercke      -.-   -.-  -.-   -.-   41
1871 07 21 12 00 0   -.-   -.-  99.9 344.5 -14.2 O 1  - 1919     diercke      -.-   -.-  -.-   -.-   23
1871 08 01 12 00 0   -.-   -.-  99.9 198.3 -13.8 O 1  - 1906     diercke      -.-   -.-  -.-   -.-   42
1871 07 21 12 00 0   -.-   -.-  99.9 341.6 -13.8 O 1  - 1919     diercke      -.-   -.-  -.-   -.-   34
1871 07 21 12 00 0   -.-   -.-  99.9 337.5 -13.8 O 1  - 1919     diercke      -.-   -.-  -.-   -.-   31
1871 07 21 12 00 0   -.-   -.-  99.9 350.6 -13.2 O 1  - 1919     diercke      -.-   -.-  -.-   -.-   18
1871 07 21 12 00 0   -.-   -.-  99.9 338.9 -13.3 O 1  - 1919     diercke      -.-   -.-  -.-   -.-   30
1871 07 23 12 00 0   -.-   -.-  99.9 316.9 -13.4 O 1  - 1915     diercke      -.-   -.-  -.-   -.-   19
1871 07 23 12 00 0   -.-   -.-  99.9 318.5 -12.3 O 1  - 1915     diercke      -.-   -.-  -.-   -.-   47
1871 08 01 12 00 0   -.-   -.-  99.9 201.1 -12.9 O 1  - 1906     diercke      -.-   -.-  -.-   -.-   24
1871 07 23 12 00 0   -.-   -.-  99.9 313.1 -12.3 O 1  - 1915     diercke      -.-   -.-  -.-   -.-   44
1871 07 23 12 00 0   -.-   -.-  99.9 314.3 -12.1 O 1  - 1915     diercke      -.-   -.-  -.-   -.-   37
1871 07 23 12 00 0   -.-   -.-  99.9 319.5 -12.3 O 1  - 1915     diercke      -.-   -.-  -.-   -.-    5
1871 07 23 12 00 0   -.-   -.-  99.9 317.5 -12.1 O 1  - 1915     diercke      -.-   -.-  -.-   -.-   18
1871 07 23 12 00 0   -.-   -.-  99.9 311.3 -11.8 O 1  - 1915     diercke      -.-   -.-  -.-   -.-   41
1871 08 01 12 00 0   -.-   -.-  99.9 202.2 -11.6 O 1  - 1906     diercke      -.-   -.-  -.-   -.-   59
1871 08 15 12 00 0   -.-   -.-  99.9  12.6 -11.3 O 1  - 1894     diercke      -.-   -.-  -.-   -.-   43
1871 08 01 12 00 0   -.-   -.-  99.9 201.0 -11.2 O 1  - 1906     diercke      -.-   -.-  -.-   -.-   25
1871 07 23 12 00 0   -.-   -.-  99.9 312.7 -11.1 O 1  - 1915     diercke      -.-   -.-  -.-   -.-   20
1871 08 15 12 00 0   -.-   -.-  99.9  22.3 -10.7 O 1  - 1894     diercke      -.-   -.-  -.-   -.-   41
1871 07 23 12 00 0   -.-   -.-  99.9 309.4 -10.7 O 1  - 1915     diercke      -.-   -.-  -.-   -.-   60
1871 08 15 12 00 0   -.-   -.-  99.9  12.4  -9.5 O 1  - 1894     diercke      -.-   -.-  -.-   -.-  115
1871 08 15 12 00 0   -.-   -.-  99.9  17.4  -9.4 O 1  - 1894     diercke      -.-   -.-  -.-   -.-   72
1871 07 24 12 00 0   -.-   -.-  99.9 315.2  11.1 O 1  - 1913     diercke      -.-   -.-  -.-   -.-  637
1871 07 25 12 00 0   -.-   -.-  99.9 295.3  11.5 O 1  - 1912     diercke      -.-   -.-  -.-   -.-  838
1871 08 09 12 00 0   -.-   -.-  99.9  95.7  11.8 O 1  - 1899     diercke      -.-   -.-  -.-   -.-  398
1871 08 03 12 00 0   -.-   -.-  99.9 177.2  10.6 O 1  - 1903     diercke      -.-   -.-  -.-   -.-   46
1871 07 24 12 00 0   -.-   -.-  99.9 307.9  11.5 O 1  - 1913     diercke      -.-   -.-  -.-   -.-   39
1871 07 24 12 00 0   -.-   -.-  99.9 306.8  11.7 O 1  - 1913     diercke      -.-   -.-  -.-   -.-   25
1871 07 25 12 00 0   -.-   -.-  99.9 287.5  12.1 O 1  - 1912     diercke      -.-   -.-  -.-   -.-   20
1871 07 25 12 00 0   -.-   -.-  99.9 288.7  12.3 O 1  - 1912     diercke      -.-   -.-  -.-   -.-   34
1871 07 25 12 00 0   -.-   -.-  99.9 286.7  13.1 O 1  - 1912     diercke      -.-   -.-  -.-   -.-   23
1871 08 02 12 00 0   -.-   -.-  99.9 191.5  14.8 O 1  - 1904     diercke      -.-   -.-  -.-   -.-  451
1871 07 25 12 00 0   -.-   -.-  99.9 288.0  13.8 O 1  - 1912     diercke      -.-   -.-  -.-   -.-   34
1871 07 31 12 00 0   -.-   -.-  99.9 212.8  14.2 O 1  - 1908     diercke      -.-   -.-  -.-   -.-   27
1871 08 16 12 00 0   -.-   -.-  99.9   1.5  14.2 O 1  - 1893     diercke      -.-   -.-  -.-   -.-   11
1871 08 02 12 00 0   -.-   -.-  99.9 189.0  15.2 O 1  - 1904     diercke      -.-   -.-  -.-   -.-   20
1871 07 31 12 00 0   -.-   -.-  99.9 216.9  15.2 O 1  - 1908     diercke      -.-   -.-  -.-   -.-   14
1871 08 10 12 00 0   -.-   -.-  99.9  82.4  17.1 O 1  - 1898     diercke      -.-   -.-  -.-   -.-  607
1871 08 16 12 00 0   -.-   -.-  99.9   1.4  15.3 O 1  - 1893     diercke      -.-   -.-  -.-   -.-   19
1871 07 31 12 00 0   -.-   -.-  99.9 218.5  15.7 O 1  - 1908     diercke      -.-   -.-  -.-   -.-   37
1871 07 31 12 00 0   -.-   -.-  99.9 215.4  15.7 O 1  - 1908     diercke      -.-   -.-  -.-   -.-   21
1871 08 02 12 00 0   -.-   -.-  99.9 186.9  15.5 O 1  - 1904     diercke      -.-   -.-  -.-   -.-    9
1871 07 31 12 00 0   -.-   -.-  99.9 221.5  16.0 O 1  - 1908     diercke      -.-   -.-  -.-   -.-   28
1871 08 02 12 00 0   -.-   -.-  99.9 185.8  16.3 O 1  - 1904     diercke      -.-   -.-  -.-   -.-   20
1871 08 10 12 00 0   -.-   -.-  99.9  90.5  16.8 O 1  - 1898     diercke      -.-   -.-  -.-   -.-   77
1871 08 10 12 00 0   -.-   -.-  99.9  88.8  19.2 O 1  - 1898     diercke      -.-   -.-  -.-   -.-  696
1871 08 16 12 00 0   -.-   -.-  99.9   1.5  16.5 O 1  - 1893     diercke      -.-   -.-  -.-   -.-   58
1871 08 10 12 00 0   -.-   -.-  99.9  85.5  17.5 O 1  - 1898     diercke      -.-   -.-  -.-   -.-   80
1871 08 02 12 00 0   -.-   -.-  99.9 188.6  16.7 O 1  - 1904     diercke      -.-   -.-  -.-   -.-   31
1871 08 02 12 00 0   -.-   -.-  99.9 187.0  17.2 O 1  - 1904     diercke      -.-   -.-  -.-   -.-   59
1871 08 10 12 00 0   -.-   -.-  99.9  88.8  16.5 O 1  - 1898     diercke      -.-   -.-  -.-   -.-    6
1871 07 31 12 00 0   -.-   -.-  99.9 217.3  16.9 O 1  - 1908     diercke      -.-   -.-  -.-   -.-   14
1871 08 11 12 00 0   -.-   -.-  99.9  60.3  18.7 O 1  - 1897     diercke      -.-   -.-  -.-   -.-  504
1871 08 10 12 00 0   -.-   -.-  99.9  76.1  17.2 O 1  - 1898     diercke      -.-   -.-  -.-   -.-   14
1871 08 10 12 00 0   -.-   -.-  99.9  75.1  17.2 O 1  - 1898     diercke      -.-   -.-  -.-   -.-    7
1871 08 02 12 00 0   -.-   -.-  99.9 185.2  17.5 O 1  - 1904     diercke      -.-   -.-  -.-   -.-    9
1871 08 16 12 00 0   -.-   -.-  99.9   1.2  18.5 O 1  - 1893     diercke      -.-   -.-  -.-   -.-   66
1871 08 10 12 00 0   -.-   -.-  99.9  78.9  18.2 O 1  - 1898     diercke      -.-   -.-  -.-   -.-   32
1871 08 10 12 00 0   -.-   -.-  99.9  76.9  17.6 O 1  - 1898     diercke      -.-   -.-  -.-   -.-    5
1871 08 10 12 00 0   -.-   -.-  99.9  79.9  17.8 O 1  - 1898     diercke      -.-   -.-  -.-   -.-    4
1871 08 02 12 00 0   -.-   -.-  99.9 184.5  17.9 O 1  - 1904     diercke      -.-   -.-  -.-   -.-   12
1871 08 10 12 00 0   -.-   -.-  99.9  75.0  19.0 O 1  - 1898     diercke      -.-   -.-  -.-   -.-  151
1871 08 10 12 00 0   -.-   -.-  99.9  77.8  18.2 O 1  - 1898     diercke      -.-   -.-  -.-   -.-    6
1871 08 10 12 00 0   -.-   -.-  99.9  73.6  18.2 O 1  - 1898     diercke      -.-   -.-  -.-   -.-    9
1871 08 02 12 00 0   -.-   -.-  99.9 185.6  18.7 O 1  - 1904     diercke      -.-   -.-  -.-   -.-   50
1871 08 02 12 00 0   -.-   -.-  99.9 187.2  18.6 O 1  - 1904     diercke      -.-   -.-  -.-   -.-   11
1871 08 02 12 00 0   -.-   -.-  99.9 183.9  18.4 O 1  - 1904     diercke      -.-   -.-  -.-   -.-    5
1871 08 10 12 00 0   -.-   -.-  99.9  76.9  18.9 O 1  - 1898     diercke      -.-   -.-  -.-   -.-   26
1871 08 02 12 00 0   -.-   -.-  99.9 183.5  19.5 O 1  - 1904     diercke      -.-   -.-  -.-   -.-   13
1871 08 10 12 00 0   -.-   -.-  99.9  86.7  19.5 O 1  - 1898     diercke      -.-   -.-  -.-   -.-   10
1871 08 10 12 00 0   -.-   -.-  99.9  81.6  20.9 O 1  - 1898     diercke      -.-   -.-  -.-   -.-  150
1871 08 10 12 00 0   -.-   -.-  99.9  78.8  20.7 O 1  - 1898     diercke      -.-   -.-  -.-   -.-  161
1871 08 13 12 00 0   -.-   -.-  99.9  27.0  20.6 O 1  - 1896     diercke      -.-   -.-  -.-   -.-   34
1871 08 10 12 00 0   -.-   -.-  99.9  74.4  21.0 O 1  - 1898     diercke      -.-   -.-  -.-   -.-   63
1871 07 22 12 00 0   -.-   -.-  99.9 335.0  21.4 O 1  - 1914     diercke      -.-   -.-  -.-   -.-   45
1871 07 22 12 00 0   -.-   -.-  99.9 330.6  22.1 O 1  - 1914     diercke      -.-   -.-  -.-   -.-  353
1871 08 10 12 00 0   -.-   -.-  99.9  92.3  21.9 O 1  - 1898     diercke      -.-   -.-  -.-   -.-   61
1871 08 10 12 00 0   -.-   -.-  99.9  78.7  21.7 O 1  - 1898     diercke      -.-   -.-  -.-   -.-    9
1871 08 10 12 00 0   -.-   -.-  99.9  72.9  21.7 O 1  - 1898     diercke      -.-   -.-  -.-   -.-   10
1871 08 10 12 00 0   -.-   -.-  99.9  75.7  22.0 O 1  - 1898     diercke      -.-   -.-  -.-   -.-   36
1871 08 10 12 00 0   -.-   -.-  99.9  74.0  22.5 O 1  - 1898     diercke      -.-   -.-  -.-   -.-   94
1871 07 22 12 00 0   -.-   -.-  99.9 325.8  23.0 O 1  - 1914     diercke      -.-   -.-  -.-   -.-   61
1871 07 22 12 00 0   -.-   -.-  99.9 321.8  24.0 O 1  - 1914     diercke      -.-   -.-  -.-   -.-  517
1871 07 22 12 00 0   -.-   -.-  99.9 328.8  22.8 O 1  - 1914     diercke      -.-   -.-  -.-   -.-   11
1871 08 13 12 00 0   -.-   -.-  99.9  42.0  24.4 O 1  - 1896     diercke      -.-   -.-  -.-   -.-  122
1871 07 27 12 00 0   -.-   -.-  99.9 271.5  24.5 O 1  - 1910     diercke      -.-   -.-  -.-   -.-   59
1871 07 27 12 00 0   -.-   -.-  99.9 268.7  24.5 O 1  - 1910     diercke      -.-   -.-  -.-   -.-   78
1871 07 29 12 00 0   -.-   -.-  99.9 233.9  27.6 O 1  - 1909     diercke      -.-   -.-  -.-   -.-   40
1871 07 29 12 00 0   -.-   -.-  99.9 235.4  28.7 O 1  - 1909     diercke      -.-   -.-  -.-   -.-   35
1871 08 06 12 00 0   -.-   -.-  99.9 128.4  33.1 O 1  - 1902     diercke      -.-   -.-  -.-   -.-   25
1871 08 06 12 00 0   -.-   -.-  99.9 136.4  34.5 O 1  - 1902     diercke      -.-   -.-  -.-   -.-   53
1871 08 06 12 00 0   -.-   -.-  99.9 142.1  33.8 O 1  - 1902     diercke      -.-   -.-  -.-   -.-   12
1871 08 06 12 00 0   -.-   -.-  99.9 140.7  34.0 O 1  - 1902     diercke      -.-   -.-  -.-   -.-   25
1871 08 06 12 00 0   -.-   -.-  99.9 137.4  34.0 O 1  - 1902     diercke      -.-   -.-  -.-   -.-   22
1871 08 06 12 00 0   -.-   -.-  99.9 135.2  34.3 O 1  - 1902     diercke      -.-   -.-  -.-   -.-   29
1871 08 06 12 00 0   -.-   -.-  99.9 132.9  34.4 O 1  - 1902     diercke      -.-   -.-  -.-   -.-   36
1871 08 06 12 00 0   -.-   -.-  99.9 143.1  34.4 O 1  - 1902     diercke      -.-   -.-  -.-   -.-   25
1871 08 06 12 00 0   -.-   -.-  99.9 134.0  34.3 O 1  - 1902     diercke      -.-   -.-  -.-   -.-   15
1871 08 06 12 00 0   -.-   -.-  99.9 129.5  34.3 O 1  - 1902     diercke      -.-   -.-  -.-   -.-   26
1871 08 06 12 00 0   -.-   -.-  99.9 144.6  34.3 O 1  - 1902     diercke      -.-   -.-  -.-   -.-    7
1871 08 06 12 00 0   -.-   -.-  99.9 144.1  35.2 O 1  - 1902     diercke      -.-   -.-  -.-   -.-   26
1871 08 06 12 00 0   -.-   -.-  99.9 142.2  35.1 O 1  - 1902     diercke      -.-   -.-  -.-   -.-   23
