YYYY MM DD HH MI T    L0    B0   CMD LLL.L BBB.B M Q SS GROUP    MEASURER   MOD_L MOD_B SIGMA DELTA UMB A
1625 10 04 08 33 1 171.4   6.2  -2.4 169.0 -19.3 E 1  4 495      schmiel      NaN   NaN   NaN 25.7   15  
1625 10 04 08 33 1 171.4   6.2  -3.0 168.4 -20.1 E 1  4 495      schmiel      NaN   NaN   NaN 26.5   15  
1625 10 04 08 33 1 171.4   6.2  50.7 222.1 -17.4 E 1  2 494      pavai        NaN   NaN   NaN 55.4    6  
1625 10 04 08 33 1 171.4   6.2  51.7 223.1 -16.8 E 1  3 494      pavai        NaN   NaN   NaN 56.1   10  
1625 10 04 08 33 1 171.4   6.2  49.6 221.0 -17.6 E 1  1 494      pavai        NaN   NaN   NaN 54.5    2  
1625 10 05 08 00 1 158.5   6.2  64.1 222.6 -16.3 E 1  2 494      pavai        NaN   NaN   NaN 67.3    8  
1625 10 05 08 15 1 158.4   6.2 -28.0 130.4  29.7 E 1  4 498      schmiel      NaN   NaN   NaN 35.3   16  
1625 10 05 08 15 1 158.4   6.2 -27.7 130.7  23.3 E 1  8 496      schmiel      NaN   NaN   NaN 31.7  109  
1625 10 05 08 15 1 158.4   6.2 -21.5 136.9  25.8 E 1  3 497      schmiel      NaN   NaN   NaN 28.4    7  
1625 10 05 08 15 1 158.4   6.2 -20.3 138.1  24.6 E 1  4 497      schmiel      NaN   NaN   NaN 26.8   15  
1625 10 05 08 15 1 158.4   6.2 -22.1 136.3  25.1 E 1  3 497      schmiel      NaN   NaN   NaN 28.4    7  
1625 10 05 08 15 1 158.4   6.2 -22.8 135.6  25.0 E 1  2 497      schmiel      NaN   NaN   NaN 28.8    4  
1625 10 05 08 15 1 158.4   6.2 -37.6 120.8  14.2 E 1  5 499      schmiel      NaN   NaN   NaN 37.8   30  
1625 10 05 08 15 1 158.4   6.2  11.1 169.5 -20.3 E 1  2 495      schmiel      NaN   NaN   NaN 28.6    4  
1625 10 05 08 15 1 158.4   6.2  11.6 170.0 -18.5 E 1  3 495      schmiel      NaN   NaN   NaN 27.2    6  
1625 10 05 08 15 1 158.4   6.2  11.3 169.7 -19.2 E 1  2 495      schmiel      NaN   NaN   NaN 27.7    4  
1625 10 06 08 38 1 145.0   6.1  -7.4 137.6  25.4 E 1  6 497      schmiel      NaN   NaN   NaN 20.5   47  
1625 10 06 08 38 1 145.0   6.1 -17.9 127.1  21.2 E 1  4 501      schmiel      NaN   NaN   NaN 23.0   15  
1625 10 06 08 38 1 145.0   6.1 -15.3 129.7  23.9 E 1  6 496      schmiel      NaN   NaN   NaN 23.1   48  
1625 10 06 08 38 1 145.0   6.1 -17.9 127.1  22.5 E 1  3 501      schmiel      NaN   NaN   NaN 23.8    6  
1625 10 06 08 38 1 145.0   6.1 -17.4 127.6  23.2 E 1  3 501      schmiel      NaN   NaN   NaN 23.9    6  
1625 10 06 08 38 1 145.0   6.1 -16.9 128.1  22.5 E 1  3 501      schmiel      NaN   NaN   NaN 23.1    6  
1625 10 06 08 38 1 145.0   6.1 -24.2 120.8  15.6 E 1  5 499      schmiel      NaN   NaN   NaN 25.6   26  
1625 10 06 08 38 1 145.0   6.1 -27.6 117.4  13.3 E 1  5 499      schmiel      NaN   NaN   NaN 28.1   27  
1625 10 06 08 38 1 145.0   6.1 -24.8 120.2  14.9 E 1  5 499      schmiel      NaN   NaN   NaN 25.9   26  
1625 10 06 08 38 1 145.0   6.1 -28.7 116.3  14.2 E 1  5 499      schmiel      NaN   NaN   NaN 29.4   27  
1625 10 06 08 38 1 145.0   6.1 -27.1 117.9  13.7 E 1  2 499      schmiel      NaN   NaN   NaN 27.7    4  
1625 10 06 08 38 1 145.0   6.1 -52.9  92.1 -12.4 E 1  5 502      schmiel      NaN   NaN   NaN 55.7   42  
1625 10 06 15 23 1 141.3   6.1  80.8 222.1 -16.7 E 1  2 494      pavai        NaN   NaN   NaN 83.0   26  
1625 10 07 09 22 1 131.4   6.0  -2.7 128.7  23.4 E 1  4 496      schmiel      NaN   NaN   NaN 17.5   14  
1625 10 07 09 22 1 131.4   6.0  -2.0 129.4  20.7 E 1  5 501      schmiel      NaN   NaN   NaN 14.8   25  
1625 10 07 09 22 1 131.4   6.0  -4.9 126.5  24.5 E 1  2 501      schmiel      NaN   NaN   NaN 19.0    3  
1625 10 07 09 22 1 131.4   6.0  -4.3 127.1  19.7 E 1  2 501      schmiel      NaN   NaN   NaN 14.3    3  
1625 10 07 09 22 1 131.4   6.0  -5.7 125.7  24.3 E 1  2 501      schmiel      NaN   NaN   NaN 19.1    3  
1625 10 07 09 22 1 131.4   6.0  -3.9 127.5  20.0 E 1  2 501      schmiel      NaN   NaN   NaN 14.5    3  
1625 10 07 09 22 1 131.4   6.0  -6.4 125.0  23.7 E 1  3 501      schmiel      NaN   NaN   NaN 18.7    6  
1625 10 07 09 22 1 131.4   6.0  -3.1 128.3  20.2 E 1  2 501      schmiel      NaN   NaN   NaN 14.5    3  
1625 10 07 09 22 1 131.4   6.0  -5.7 125.7  23.4 E 1  2 501      schmiel      NaN   NaN   NaN 18.2    3  
1625 10 07 09 22 1 131.4   6.0  -4.5 126.9  20.2 E 1  2 501      schmiel      NaN   NaN   NaN 14.8    3  
1625 10 07 09 22 1 131.4   6.0  -5.3 126.1  22.6 E 1  5 501      schmiel      NaN   NaN   NaN 17.3   25  
1625 10 07 09 22 1 131.4   6.0  -5.5 125.9  20.5 E 1  2 501      schmiel      NaN   NaN   NaN 15.4    3  
1625 10 07 09 22 1 131.4   6.0  -7.5 123.9  23.2 E 1  2 501      schmiel      NaN   NaN   NaN 18.6    3  
1625 10 07 09 22 1 131.4   6.0  -5.2 126.2  21.3 E 1  2 501      schmiel      NaN   NaN   NaN 16.1    3  
1625 10 07 09 22 1 131.4   6.0  -6.5 124.9  22.9 E 1  4 501      schmiel      NaN   NaN   NaN 18.0   14  
1625 10 07 09 22 1 131.4   6.0 -14.8 116.6  12.9 E 1  2 499      schmiel      NaN   NaN   NaN 16.1    3  
1625 10 07 09 22 1 131.4   6.0 -11.1 120.3  15.4 E 1  5 499      schmiel      NaN   NaN   NaN 14.4   25  
1625 10 07 09 22 1 131.4   6.0 -14.5 116.9  13.2 E 1  2 499      schmiel      NaN   NaN   NaN 16.0    3  
1625 10 07 09 22 1 131.4   6.0 -13.9 117.5  14.0 E 1  2 499      schmiel      NaN   NaN   NaN 15.8    3  
1625 10 07 09 22 1 131.4   6.0 -16.2 115.2  13.5 E 1  6 499      schmiel      NaN   NaN   NaN 17.6   46  
1625 10 07 09 22 1 131.4   6.0 -44.9  86.5 -11.4 E 1  2 503      schmiel      NaN   NaN   NaN 48.0    5  
1625 10 07 09 22 1 131.4   6.0 -37.5  93.9 -16.0 E 1  3 502      schmiel      NaN   NaN   NaN 43.2    8  
1625 10 07 09 22 1 131.4   6.0 -45.0  86.4 -12.1 E 1  3 503      schmiel      NaN   NaN   NaN 48.3    9  
1625 10 07 09 22 1 131.4   6.0 -38.5  92.9 -15.9 E 1  3 502      schmiel      NaN   NaN   NaN 44.0    8  
1625 10 07 09 22 1 131.4   6.0 -40.3  91.1 -12.6 E 1  3 502      schmiel      NaN   NaN   NaN 44.2    8  
1625 10 07 09 22 1 131.4   6.0 -38.5  92.9 -12.9 E 1  7 502      schmiel      NaN   NaN   NaN 42.7   85  
1625 10 07 09 22 1 131.4   6.0   6.2 137.6  24.7 E 1  7 497      schmiel      NaN   NaN   NaN 19.6   66  
1625 10 08 08 30 1 118.7   6.0   4.9 123.6  25.3 E 1  4 501      schmiel      NaN   NaN   NaN 19.9   14  
1625 10 08 08 30 1 118.7   6.0  10.9 129.6  20.7 E 1  4 501      schmiel      NaN   NaN   NaN 18.1   14  
1625 10 08 08 30 1 118.7   6.0   9.4 128.1  23.3 E 1  5 496      schmiel      NaN   NaN   NaN 19.5   25  
1625 10 08 08 30 1 118.7   6.0   6.2 124.9  21.8 E 1  2 501      schmiel      NaN   NaN   NaN 16.9    3  
1625 10 08 08 30 1 118.7   6.0   7.1 125.8  23.2 E 1  2 501      schmiel      NaN   NaN   NaN 18.5    3  
1625 10 08 08 30 1 118.7   6.0 -25.3  93.4 -12.8 E 1  6 502      schmiel      NaN   NaN   NaN 31.4   52  
1625 10 08 08 30 1 118.7   6.0 -26.4  92.3 -12.5 E 1  3 502      schmiel      NaN   NaN   NaN 32.1    7  
1625 10 08 08 30 1 118.7   6.0  -3.5 115.2  14.1 E 1  6 499      schmiel      NaN   NaN   NaN  8.8   45  
1625 10 08 08 30 1 118.7   6.0   1.9 120.6  15.2 E 1  6 499      schmiel      NaN   NaN   NaN  9.4   45  
1625 10 08 08 30 1 118.7   6.0  -0.3 118.4  13.7 E 1  2 499      schmiel      NaN   NaN   NaN  7.7    3  
1625 10 08 08 30 1 118.7   6.0  -3.5 115.2  15.4 E 1  2 499      schmiel      NaN   NaN   NaN 10.0    3  
1625 10 08 08 30 1 118.7   6.0   0.3 119.0  14.5 E 1  2 499      schmiel      NaN   NaN   NaN  8.5    3  
1625 10 08 08 30 1 118.7   6.0  -0.3 118.4  14.5 E 1  2 499      schmiel      NaN   NaN   NaN  8.5    3  
1625 10 08 08 30 1 118.7   6.0  -1.9 116.8  14.0 E 1  2 499      schmiel      NaN   NaN   NaN  8.2    3  
1625 10 08 08 30 1 118.7   6.0  -0.9 117.8  14.4 E 1  1 499      schmiel      NaN   NaN   NaN  8.5    1  
1625 10 08 08 30 1 118.7   6.0  18.3 137.0  24.8 E 1  6 497      schmiel      NaN   NaN   NaN 25.7   49  
1625 10 08 08 30 1 118.7   6.0  32.2 150.9 -12.4 E 1  5 505      schmiel      NaN   NaN   NaN 36.9   30  
1625 10 08 08 30 1 118.7   6.0  30.2 148.9 -17.8 E 1  4 504      schmiel      NaN   NaN   NaN 38.1   17  
1625 10 08 08 30 1 118.7   6.0 -78.2  40.5  19.6 E 1  2 507      schmiel      NaN   NaN   NaN 76.9   14  
1625 10 08 08 30 1 118.7   6.0 -73.2  45.5 -14.1 E 1  3 506      schmiel      NaN   NaN   NaN 75.3   23  
1625 10 09 08 22 1 105.5   5.9  31.3 136.8  25.0 E 1  5 497      schmiel      NaN   NaN   NaN 35.5   29  
1625 10 09 08 22 1 105.5   5.9  23.7 129.2  21.3 E 1  5 501      schmiel      NaN   NaN   NaN 27.6   27  
1625 10 09 08 22 1 105.5   5.9  17.8 123.3  26.0 E 1  4 501      schmiel      NaN   NaN   NaN 26.3   15  
1625 10 09 08 22 1 105.5   5.9  21.6 127.1  23.5 E 1  7 496      schmiel      NaN   NaN   NaN 27.2   70  
1625 10 09 08 22 1 105.5   5.9  15.4 120.9  15.6 E 1  7 499      schmiel      NaN   NaN   NaN 17.9   65  
1625 10 09 08 22 1 105.5   5.9   8.8 114.3  13.2 E 1  6 499      schmiel      NaN   NaN   NaN 11.3   45  
1625 10 09 08 22 1 105.5   5.9  11.7 117.2  16.9 E 1  3 499      schmiel      NaN   NaN   NaN 15.9    6  
1625 10 09 08 22 1 105.5   5.9  10.2 115.7  14.3 E 1  6 499      schmiel      NaN   NaN   NaN 13.1   45  
1625 10 09 08 22 1 105.5   5.9  13.0 118.5  15.5 E 1  5 499      schmiel      NaN   NaN   NaN 16.0   25  
1625 10 09 08 22 1 105.5   5.9  13.5 119.0  14.4 E 1  5 499      schmiel      NaN   NaN   NaN 15.8   25  
1625 10 09 08 22 1 105.5   5.9   9.2 114.7  16.0 E 1  3 499      schmiel      NaN   NaN   NaN 13.5    6  
1625 10 09 08 22 1 105.5   5.9   8.6 114.1  14.9 E 1  2 499      schmiel      NaN   NaN   NaN 12.3    3  
1625 10 09 08 22 1 105.5   5.9  11.8 117.3  15.1 E 1  2 499      schmiel      NaN   NaN   NaN 14.8    3  
1625 10 09 08 22 1 105.5   5.9  11.1 116.6  15.1 E 1  2 499      schmiel      NaN   NaN   NaN 14.3    3  
1625 10 09 08 22 1 105.5   5.9 -11.6  93.9 -13.6 E 1  6 502      schmiel      NaN   NaN   NaN 22.7   48  
1625 10 09 08 22 1 105.5   5.9  43.3 148.8 -16.5 E 1  3 504      schmiel      NaN   NaN   NaN 48.3    9  
1625 10 09 08 22 1 105.5   5.9  47.2 152.7 -12.3 E 1  3 505      schmiel      NaN   NaN   NaN 50.3    9  
1625 10 09 08 22 1 105.5   5.9  42.1 147.6 -16.5 E 1  3 504      schmiel      NaN   NaN   NaN 47.3    9  
1625 10 09 08 45 1 105.3   5.9 -65.5  39.8  20.9 E 1  3 507      schmiel      NaN   NaN   NaN 65.0   14  
1625 10 09 08 45 1 105.3   5.9 -61.7  43.6  18.0 E 1  4 507      schmiel      NaN   NaN   NaN 61.3   28  
1625 10 09 08 45 1 105.3   5.9 -61.2  44.1  19.2 E 1  2 507      schmiel      NaN   NaN   NaN 60.9    7  
1625 10 09 08 45 1 105.3   5.9 -61.5  43.8 -15.1 E 1  2 506      schmiel      NaN   NaN   NaN 64.4    7  
1625 10 09 08 45 1 105.3   5.9 -61.0  44.3 -12.8 E 1  2 506      schmiel      NaN   NaN   NaN 63.4    7  
1625 10 09 08 45 1 105.3   5.9 -63.4  41.9 -14.8 E 1  2 506      schmiel      NaN   NaN   NaN 66.2    8  
1625 10 09 08 45 1 105.3   5.9 -61.9  43.4 -13.0 E 1  2 506      schmiel      NaN   NaN   NaN 64.3    7  
1625 10 09 08 45 1 105.3   5.9 -61.8  43.5 -14.1 E 1  2 506      schmiel      NaN   NaN   NaN 64.5    7  
1625 10 09 08 45 1 105.3   5.9 -64.4  40.9 -13.3 E 1  2 506      schmiel      NaN   NaN   NaN 66.8    8  
1625 10 09 08 45 1 105.3   5.9 -63.5  41.8 -14.0 E 1  2 506      schmiel      NaN   NaN   NaN 66.1    8  
1625 10 10 07 52 1  92.6   5.8  30.9 123.5  26.6 E 1  5 501      schmiel      NaN   NaN   NaN 36.0   29  
1625 10 10 07 52 1  92.6   5.8  44.1 136.7  24.4 E 1  5 497      schmiel      NaN   NaN   NaN 46.2   34  
1625 10 10 07 52 1  92.6   5.8  33.0 125.6  25.5 E 1  2 501      schmiel      NaN   NaN   NaN 37.2    4  
1625 10 10 07 52 1  92.6   5.8  34.2 126.8  23.0 E 1  8 496      schmiel      NaN   NaN   NaN 37.1  117  
1625 10 10 07 52 1  92.6   5.8  -3.5  89.1 -13.6 E 1  6 503      schmiel      NaN   NaN   NaN 19.7   47  
1625 10 10 07 52 1  92.6   5.8  28.7 121.3  15.8 E 1  6 499      schmiel      NaN   NaN   NaN 29.9   51  
1625 10 10 07 52 1  92.6   5.8  27.4 120.0  15.2 E 1  5 499      schmiel      NaN   NaN   NaN 28.5   27  
1625 10 10 07 52 1  92.6   5.8  23.7 116.3  16.7 E 1  5 499      schmiel      NaN   NaN   NaN 25.6   26  
1625 10 10 07 52 1  92.6   5.8  21.2 113.8  13.7 E 1  5 499      schmiel      NaN   NaN   NaN 22.3   26  
1625 10 10 07 52 1  92.6   5.8  26.2 118.8  15.2 E 1  5 499      schmiel      NaN   NaN   NaN 27.4   27  
1625 10 10 07 52 1  92.6   5.8  25.6 118.2  16.1 E 1  2 499      schmiel      NaN   NaN   NaN 27.1    4  
1625 10 10 07 52 1  92.6   5.8  23.0 115.6  14.7 E 1  5 499      schmiel      NaN   NaN   NaN 24.3   26  
1625 10 10 07 52 1  92.6   5.8   1.7  94.3 -13.2 E 1  6 502      schmiel      NaN   NaN   NaN 19.1   47  
1625 10 10 07 52 1  92.6   5.8  -0.0  92.6 -13.0 E 1  4 502      schmiel      NaN   NaN   NaN 18.8   14  
1625 10 10 07 52 1  92.6   5.8 -51.4  41.2 -11.3 E 1  3 506      schmiel      NaN   NaN   NaN 53.9   10  
1625 10 10 07 52 1  92.6   5.8 -49.3  43.3 -13.5 E 1  5 506      schmiel      NaN   NaN   NaN 52.6   39  
1625 10 10 07 52 1  92.6   5.8 -49.6  43.0 -11.6 E 1  4 506      schmiel      NaN   NaN   NaN 52.3   22  
1625 10 10 07 52 1  92.6   5.8 -48.5  44.1 -12.3 E 1  4 506      schmiel      NaN   NaN   NaN 51.5   22  
1625 10 10 07 52 1  92.6   5.8 -51.2  41.4 -12.2 E 1  4 506      schmiel      NaN   NaN   NaN 54.0   23  
1625 10 10 07 52 1  92.6   5.8 -46.4  46.2  19.3 E 1  4 507      schmiel      NaN   NaN   NaN 47.1   20  
1625 10 10 07 52 1  92.6   5.8 -49.5  43.1  19.9 E 1  4 507      schmiel      NaN   NaN   NaN 50.1   21  
1625 10 10 07 52 1  92.6   5.8 -45.9  46.7  20.0 E 1  3 507      schmiel      NaN   NaN   NaN 46.7    8  
1625 10 10 07 52 1  92.6   5.8 -44.4  48.2  20.6 E 1  3 507      schmiel      NaN   NaN   NaN 45.5    8  
1625 10 10 07 52 1  92.6   5.8 -35.1  57.5  -9.2 E 1  4 509      schmiel      NaN   NaN   NaN 38.1   17  
1625 10 10 07 52 1  92.6   5.8 -31.3  61.3  -8.0 E 1  4 509      schmiel      NaN   NaN   NaN 34.1   16  
1625 10 10 07 52 1  92.6   5.8 -31.8  60.8  -8.7 E 1  4 509      schmiel      NaN   NaN   NaN 34.9   16  
1625 10 10 07 52 1  92.6   5.8  37.3 129.9  21.7 E 1  1 501      pavai        NaN   NaN   NaN 39.4    2  
1625 10 11 08 22 1  79.2   5.8  44.0 123.2  26.6 E 1  4 501      schmiel      NaN   NaN   NaN 46.8   20  
1625 10 11 08 22 1  79.2   5.8  47.0 126.2  22.7 E 1  7 496      schmiel      NaN   NaN   NaN 48.3   94  
1625 10 11 08 22 1  79.2   5.8  56.5 135.7  24.7 E 1  3 497      schmiel      NaN   NaN   NaN 57.3   11  
1625 10 11 08 22 1  79.2   5.8  35.3 114.5  13.1 E 1  4 499      schmiel      NaN   NaN   NaN 35.5   17  
1625 10 11 08 22 1  79.2   5.8  41.5 120.7  15.1 E 1  7 499      schmiel      NaN   NaN   NaN 41.8   83  
1625 10 11 08 22 1  79.2   5.8  35.1 114.3  13.7 E 1  4 499      schmiel      NaN   NaN   NaN 35.4   17  
1625 10 11 08 22 1  79.2   5.8  35.4 114.6  14.5 E 1  4 499      schmiel      NaN   NaN   NaN 35.9   17  
1625 10 11 08 22 1  79.2   5.8  39.2 118.4  14.1 E 1  4 499      schmiel      NaN   NaN   NaN 39.4   17  
1625 10 11 08 22 1  79.2   5.8  36.6 115.8  14.7 E 1  4 499      schmiel      NaN   NaN   NaN 37.1   17  
1625 10 11 08 22 1  79.2   5.8  37.5 116.7  14.1 E 1  4 499      schmiel      NaN   NaN   NaN 37.8   17  
1625 10 11 08 22 1  79.2   5.8   9.0  88.2 -13.3 E 1  4 503      schmiel      NaN   NaN   NaN 21.1   14  
1625 10 11 08 22 1  79.2   5.8   9.0  88.2 -14.2 E 1  6 503      schmiel      NaN   NaN   NaN 21.9   48  
1625 10 11 08 22 1  79.2   5.8  15.8  95.0 -13.3 E 1  6 502      schmiel      NaN   NaN   NaN 24.7   49  
1625 10 11 08 22 1  79.2   5.8  13.7  92.9 -13.8 E 1  2 502      schmiel      NaN   NaN   NaN 23.8    3  
1625 10 11 08 22 1  79.2   5.8  13.6  92.8 -13.2 E 1  3 502      schmiel      NaN   NaN   NaN 23.3    6  
1625 10 11 09 00 1  78.8   5.8 -35.8  43.0  20.3 E 1  4 507      schmiel      NaN   NaN   NaN 37.7   17  
1625 10 11 09 00 1  78.8   5.8 -35.2  43.6  18.2 E 1  4 507      schmiel      NaN   NaN   NaN 36.5   17  
1625 10 11 09 00 1  78.8   5.8 -32.8  46.0  19.6 E 1  4 507      schmiel      NaN   NaN   NaN 34.8   16  
1625 10 11 09 00 1  78.8   5.8 -32.4  46.4  19.9 E 1  3 507      schmiel      NaN   NaN   NaN 34.5    7  
1625 10 11 09 00 1  78.8   5.8 -31.5  47.3  20.2 E 1  3 507      schmiel      NaN   NaN   NaN 33.8    7  
1625 10 11 09 00 1  78.8   5.8 -36.8  42.0 -13.3 E 1  3 506      schmiel      NaN   NaN   NaN 41.2    8  
1625 10 11 09 00 1  78.8   5.8 -36.5  42.3 -10.2 E 1  3 506      schmiel      NaN   NaN   NaN 39.7    8  
1625 10 11 09 00 1  78.8   5.8 -35.3  43.5 -12.8 E 1  4 506      schmiel      NaN   NaN   NaN 39.7   18  
1625 10 11 09 00 1  78.8   5.8 -36.0  42.8 -11.2 E 1  4 506      schmiel      NaN   NaN   NaN 39.6   18  
1625 10 11 09 00 1  78.8   5.8 -36.7  42.1 -12.7 E 1  3 506      schmiel      NaN   NaN   NaN 40.9    8  
1625 10 11 09 00 1  78.8   5.8 -34.0  44.8 -11.9 E 1  4 506      schmiel      NaN   NaN   NaN 38.1   17  
1625 10 11 09 00 1  78.8   5.8 -37.6  41.2 -11.7 E 1  3 506      schmiel      NaN   NaN   NaN 41.3    8  
1625 10 11 09 00 1  78.8   5.8 -15.5  63.3  -7.4 E 1  4 509      schmiel      NaN   NaN   NaN 20.3   14  
1625 10 11 09 00 1  78.8   5.8 -15.1  63.7  -8.1 E 1  3 509      schmiel      NaN   NaN   NaN 20.5    6  
1625 10 11 09 00 1  78.8   5.8 -20.4  58.4  -6.8 E 1  2 509      schmiel      NaN   NaN   NaN 23.9    4  
1625 10 11 09 00 1  78.8   5.8 -20.9  57.9  -8.2 E 1  2 509      schmiel      NaN   NaN   NaN 25.1    4  
1625 10 11 09 00 1  78.8   5.8 -19.3  59.5  -6.6 E 1  2 509      schmiel      NaN   NaN   NaN 22.9    3  
1625 10 11 09 00 1  78.8   5.8 -20.7  58.1  -7.5 E 1  2 509      schmiel      NaN   NaN   NaN 24.5    4  
1625 10 11 09 00 1  78.8   5.8 -16.2  62.6  -8.0 E 1  2 509      schmiel      NaN   NaN   NaN 21.2    3  
1625 10 11 09 00 1  78.8   5.8 -19.8  59.0  -7.7 E 1  2 509      schmiel      NaN   NaN   NaN 23.9    4  
1625 10 11 09 00 1  78.8   5.8 -16.8  62.0  -7.6 E 1  2 509      schmiel      NaN   NaN   NaN 21.4    3  
1625 10 11 09 00 1  78.8   5.8 -19.2  59.6  -7.7 E 1  2 509      schmiel      NaN   NaN   NaN 23.4    3  
1625 10 11 09 00 1  78.8   5.8 -17.8  61.0  -7.9 E 1  2 509      schmiel      NaN   NaN   NaN 22.4    3  
1625 10 12 08 15 1  66.0   5.7  69.3 135.3  23.0 E 1  4 497      schmiel      NaN   NaN   NaN 68.7   37  
1625 10 12 08 15 1  66.0   5.7  61.8 127.8  22.2 E 1  4 496      schmiel      NaN   NaN   NaN 61.8   29  
1625 10 12 08 15 1  66.0   5.7  56.9 122.9  26.7 E 1  4 501      schmiel      NaN   NaN   NaN 58.0   25  
1625 10 12 08 15 1  66.0   5.7  56.9 122.9  23.0 E 1  4 496      schmiel      NaN   NaN   NaN 57.4   25  
1625 10 12 08 15 1  66.0   5.7  58.2 124.2  26.9 E 1  3 501      schmiel      NaN   NaN   NaN 59.2   11  
1625 10 12 08 15 1  66.0   5.7  59.5 125.5  22.5 E 1  6 496      schmiel      NaN   NaN   NaN 59.7   88  
1625 10 12 08 15 1  66.0   5.7  53.4 119.4  15.2 E 1  6 499      schmiel      NaN   NaN   NaN 53.2   74  
1625 10 12 08 15 1  66.0   5.7  47.9 113.9  12.5 E 1  4 499      schmiel      NaN   NaN   NaN 47.7   20  
1625 10 12 08 15 1  66.0   5.7  52.1 118.1  14.2 E 1  4 499      schmiel      NaN   NaN   NaN 51.9   22  
1625 10 12 08 15 1  66.0   5.7  51.1 117.1  13.7 E 1  4 499      schmiel      NaN   NaN   NaN 50.9   21  
1625 10 12 08 15 1  66.0   5.7  30.8  96.8 -13.0 E 1  4 502      schmiel      NaN   NaN   NaN 35.8   17  
1625 10 12 08 15 1  66.0   5.7  27.7  93.7 -13.1 E 1  4 502      schmiel      NaN   NaN   NaN 33.3   16  
1625 10 12 08 15 1  66.0   5.7  29.8  95.8 -12.8 E 1  4 502      schmiel      NaN   NaN   NaN 34.9   16  
1625 10 12 08 15 1  66.0   5.7  28.3  94.3 -12.7 E 1  4 502      schmiel      NaN   NaN   NaN 33.6   16  
1625 10 12 08 15 1  66.0   5.7  26.3  92.3 -11.5 E 1  3 502      schmiel      NaN   NaN   NaN 31.3    7  
1625 10 12 08 22 1  66.0   5.7 -24.3  41.7  20.3 E 1  1 507      schmiel      NaN   NaN   NaN 27.8    1  
1625 10 12 08 22 1  66.0   5.7 -24.0  42.0  19.7 E 1  1 507      schmiel      NaN   NaN   NaN 27.2    1  
1625 10 12 08 22 1  66.0   5.7 -23.8  42.2  20.2 E 1  2 507      schmiel      NaN   NaN   NaN 27.3    4  
1625 10 12 08 22 1  66.0   5.7 -22.9  43.1  19.7 E 1  2 507      schmiel      NaN   NaN   NaN 26.3    4  
1625 10 12 08 22 1  66.0   5.7 -21.5  44.5  19.9 E 1  4 507      schmiel      NaN   NaN   NaN 25.3   15  
1625 10 12 08 22 1  66.0   5.7 -20.4  45.6  19.5 E 1  3 507      schmiel      NaN   NaN   NaN 24.2    6  
1625 10 12 08 22 1  66.0   5.7 -17.9  48.1  19.9 E 1  2 507      schmiel      NaN   NaN   NaN 22.5    3  
1625 10 12 08 22 1  66.0   5.7 -19.5  46.5  19.3 E 1  3 507      schmiel      NaN   NaN   NaN 23.4    6  
1625 10 12 08 22 1  66.0   5.7 -18.6  47.4  19.6 E 1  3 507      schmiel      NaN   NaN   NaN 22.8    6  
1625 10 12 08 22 1  66.0   5.7 -22.1  43.9 -13.8 E 1  5 506      schmiel      NaN   NaN   NaN 29.3   27  
1625 10 12 08 22 1  66.0   5.7 -23.0  43.0 -10.2 E 1  3 506      schmiel      NaN   NaN   NaN 27.9    7  
1625 10 12 08 22 1  66.0   5.7 -21.1  44.9 -13.8 E 1  3 506      schmiel      NaN   NaN   NaN 28.6    7  
1625 10 12 08 22 1  66.0   5.7 -22.9  43.1 -11.7 E 1  4 506      schmiel      NaN   NaN   NaN 28.7   15  
1625 10 12 08 22 1  66.0   5.7 -23.3  42.7 -13.8 E 1  2 506      schmiel      NaN   NaN   NaN 30.2    4  
1625 10 12 08 22 1  66.0   5.7 -24.0  42.0 -12.0 E 1  5 506      schmiel      NaN   NaN   NaN 29.7   27  
1625 10 12 08 22 1  66.0   5.7 -24.0  42.0 -13.5 E 1  1 506      schmiel      NaN   NaN   NaN 30.6    2  
1625 10 12 08 22 1  66.0   5.7 -21.8  44.2 -12.3 E 1  4 506      schmiel      NaN   NaN   NaN 28.2   15  
1625 10 12 08 22 1  66.0   5.7 -23.0  43.0 -13.0 E 1  5 506      schmiel      NaN   NaN   NaN 29.5   27  
1625 10 12 08 22 1  66.0   5.7 -21.1  44.9 -13.0 E 1  4 506      schmiel      NaN   NaN   NaN 28.1   15  
1625 10 12 08 22 1  66.0   5.7 -14.6  51.4   7.0 E 1  4 508      schmiel      NaN   NaN   NaN 14.6   14  
1625 10 12 08 22 1  66.0   5.7  -1.6  64.4  -7.8 E 1  3 509      schmiel      NaN   NaN   NaN 13.6    6  
1625 10 12 08 22 1  66.0   5.7  -4.8  61.2  -9.2 E 1  3 509      schmiel      NaN   NaN   NaN 15.6    6  
1625 10 12 08 22 1  66.0   5.7  -3.2  62.8  -7.6 E 1  1 509      schmiel      NaN   NaN   NaN 13.7    1  
1625 10 12 08 22 1  66.0   5.7  -3.5  62.5  -7.6 E 1  1 509      schmiel      NaN   NaN   NaN 13.7    1  
1625 10 12 08 22 1  66.0   5.7  -7.5  58.5  -7.1 E 1  2 509      schmiel      NaN   NaN   NaN 14.8    3  
1625 10 12 08 22 1  66.0   5.7  -7.0  59.0  -8.6 E 1  2 509      schmiel      NaN   NaN   NaN 15.9    3  
